"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
1041;Cican Stankovic\Cican-Stankovic;at AUT;GK;at RB Salzburg;26;1992;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1042;Renato Steffen\Renato-Steffen;ch SUI;DFFW;de Wolfsburg;27;1991;8;4;408;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;1.1;0.13;0.24;0.37;0.13;0.37;Matches
1043;Joshua Steiger\Joshua-Steiger;at AUT;FW;at Wolfsberger AC;18;2001;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
1044;Calvin Stengs\Calvin-Stengs;nl NED;FWMF;nl AZ Alkmaar;20;1998;8;8;701;2;2;0;0;2;0;0.26;0.26;0.51;0.26;0.51;2.7;2.7;0.9;0.35;0.12;0.46;0.35;0.46;Matches
1045;Taras Stepanenko\Taras-Stepanenko;ua UKR;MF;ua Shakhtar;29;1989;2;2;180;1;0;0;0;0;0;0.50;0.00;0.50;0.50;0.50;0.2;0.2;0.0;0.08;0.00;0.08;0.08;0.08;Matches
1046;Tymur Stetskov\Tymur-Stetskov;ua UKR;FW;ua FC Oleksandriya;21;1998;1;0;6;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1047;Filip Stevanovic\Filip-Stevanovic;rs SRB;FW;rs Partizan;16;2002;3;0;42;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1048;Greg Stewart\Greg-Stewart;sco SCO;MFDF;sco Rangers;29;1990;2;0;42;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.36;0.36;0.00;0.36;Matches
1049;Lars Stindl\Lars-Stindl;de GER;MFFW;de M'gladbach;30;1988;4;2;189;2;0;1;1;0;0;0.95;0.00;0.95;0.48;0.48;1.5;0.8;0.1;0.73;0.05;0.78;0.37;0.42;Matches
1050;Valentin Stocker\Valentin-Stocker;ch SUI;FW;ch Basel;30;1989;7;7;594;2;2;0;0;4;0;0.30;0.30;0.61;0.30;0.61;1.6;1.6;0.7;0.24;0.11;0.35;0.24;0.35;Matches
1051;Vladimir Stojković\Vladimir-Stojkovic;rs SRB;GK;rs Partizan;36;1983;6;6;520;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1052;Dominik Stolz\Dominik-Stolz;de GER;MFFW;lu F91 Dudelange;29;1990;5;5;422;1;2;0;0;0;0;0.21;0.43;0.64;0.21;0.64;0.7;0.7;0.1;0.15;0.02;0.17;0.15;0.17;Matches
1053;Dmitry Stotsky\Dmitry-Stotsky;ru RUS;FW;ru Krasnodar;29;1989;2;2;152;0;1;0;0;0;0;0.00;0.59;0.59;0.00;0.59;0.0;0.0;0.7;0.00;0.39;0.39;0.00;0.39;Matches
1054;Thomas Strakosha\Thomas-Strakosha;al ALB;GK;it Lazio;24;1995;4;4;360;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1055;Tobias Strobl\Tobias-Strobl;de GER;DF;de M'gladbach;29;1990;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1056;Daniel Sturridge\Daniel-Sturridge;eng ENG;FW;tr Trabzonspor;29;1989;2;1;126;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.17;0.00;0.17;0.17;0.17;Matches
1057;Damián Suárez\Damian-Suarez;uy URU;DF;es Getafe;31;1988;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.02;0.07;0.09;0.02;0.09;Matches
1058;Yukinari Sugawara\Yukinari-Sugawara;jp JPN;DFFW;nl AZ Alkmaar;19;2000;7;2;312;1;0;0;0;0;0;0.29;0.00;0.29;0.29;0.29;0.4;0.4;0.9;0.13;0.27;0.40;0.13;0.40;Matches
1059;Artem Sukhotskyi\Artem-Sukhotskyi;ua UKR;DFMF;sk Slovan Bratislava;26;1992;2;1;100;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1060;Magomed-Shapi Suleymanov\Magomed-Shapi-Suleymanov;ru RUS;FWMF;ru Krasnodar;19;1999;6;6;479;0;2;0;0;0;0;0.00;0.38;0.38;0.00;0.38;1.1;1.1;1.4;0.21;0.27;0.48;0.21;0.48;Matches
1061;Fulvio Sulmoni\Fulvio-Sulmoni;ch SUI;DF;ch Lugano;33;1986;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1062;Mateo Sušić\Mateo-Susic;ba BIH;DF;ro CFR Cluj;28;1990;4;3;278;0;0;0;0;2;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.03;0.04;0.01;0.04;Matches
1063;Suso\Suso;es ESP;FW;es Sevilla;25;1993;2;2;157;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.7;0.03;0.43;0.46;0.03;0.46;Matches
1064;Jonas Svensson\Jonas-Svensson;no NOR;DF;nl AZ Alkmaar;26;1993;7;7;523;0;1;0;0;0;1;0.00;0.17;0.17;0.00;0.17;0.1;0.1;1.3;0.03;0.22;0.25;0.03;0.25;Matches
1065;Jakub Świerczok\Jakub-Swierczok;pl POL;FW;bg Ludogorets;26;1992;4;1;136;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.06;0.02;0.08;0.06;0.08;Matches
1066;Serhiy Sydorchuk\Serhiy-Sydorchuk;ua UKR;MF;ua Dynamo Kyiv;28;1991;5;5;424;0;0;0;0;3;1;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.03;0.01;0.04;0.03;0.04;Matches
1067;Dominik Szoboszlai\Dominik-Szoboszlai;hu HUN;MF;at RB Salzburg;18;2000;2;2;157;0;1;0;0;0;0;0.00;0.57;0.57;0.00;0.57;0.1;0.1;0.6;0.03;0.32;0.35;0.03;0.35;Matches
1068;Alexander Søderlund\Alexander-Soderlund;no NOR;FW;no Rosenborg;31;1987;5;4;391;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.08;0.01;0.08;0.08;0.08;Matches
1069;Frederik Sørensen\Frederik-Sorensen;dk DEN;DF;ch Young Boys;27;1992;6;6;540;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.04;0.01;0.05;0.04;0.05;Matches
1070;Alexander Sørloth\Alexander-Sorloth;no NOR;FWMF;tr Trabzonspor;23;1995;4;3;263;0;1;0;0;0;0;0.00;0.34;0.34;0.00;0.34;0.2;0.2;0.3;0.05;0.10;0.15;0.05;0.15;Matches
1071;Musa Al-Taamari\Musa-Al-Taamari;jo JOR;MFFW;cy APOEL;22;1997;7;5;514;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.1;1.1;0.5;0.19;0.08;0.27;0.19;0.27;Matches
1072;Adel Taarabt\Adel-Taarabt;ma MAR;MF;pt Benfica;30;1989;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.3;0.04;0.17;0.21;0.04;0.21;Matches
1073;Dušan Tadić\Dusan-Tadic;rs SRB;FW;nl Ajax;30;1988;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.04;0.02;0.06;0.04;0.06;Matches
1074;Nicolás Tagliafico\Nicolas-Tagliafico;ar ARG;DF;nl Ajax;26;1992;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1075;Jonathan Tah\Jonathan-Tah;de GER;DF;de Leverkusen;23;1996;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1076;Taison\Taison;br BRA;FW;ua Shakhtar;31;1988;2;2;176;0;1;0;0;1;0;0.00;0.51;0.51;0.00;0.51;0.1;0.1;0.4;0.04;0.19;0.23;0.04;0.23;Matches
1077;Flavien Tait\Flavien-Tait;fr FRA;FWMF;fr Rennes;26;1993;4;4;318;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.2;0.17;0.04;0.22;0.17;0.22;Matches
1078;Renato Tapia\Renato-Tapia;pe PER;MF;nl Feyenoord;24;1995;4;3;285;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.01;0.03;0.02;0.03;Matches
1079;Edmond Tapsoba\Edmond-Tapsoba;bf BFA;DF;de Leverkusen;20;1999;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1080;Edmond Tapsoba\Edmond-Tapsoba;bf BFA;DF;pt Vitória;20;1999;5;5;450;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.0;0.11;0.01;0.11;0.11;0.11;Matches
1081;Percy Tau\Percy-Tau;za RSA;MFFW;be Club Brugge;25;1994;2;2;123;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1082;Tomás Tavares\Tomas-Tavares;pt POR;DF;pt Benfica;18;2001;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.12;0.04;0.16;0.12;0.16;Matches
1083;James Tavernier\James-Tavernier;eng ENG;DF;sco Rangers;27;1991;8;8;720;0;0;0;1;1;0;0.00;0.00;0.00;0.00;0.00;0.8;0.1;0.9;0.10;0.11;0.21;0.01;0.12;Matches
1084;Greg Taylor\Greg-Taylor;sco SCO;DF;sco Celtic;21;1997;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.06;0.06;0.00;0.06;Matches
1085;Mavis Tchibota\Mavis-Tchibota;cg CGO;FWMF;bg Ludogorets;23;1996;5;1;146;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.3;0.13;0.19;0.32;0.13;0.32;Matches
1086;Joao Teixeira\Joao-Teixeira;pt POR;FW;ua FC Oleksandriya;23;1996;1;0;4;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1087;Mahmut Tekdemir\Mahmut-Tekdemir;tr TUR;MF;tr Başakşehir;31;1988;4;4;315;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.01;0.02;0.00;0.02;Matches
1088;Alex Telles\Alex-Telles;br BRA;DF;pt Porto;26;1992;8;8;720;0;1;0;0;2;0;0.00;0.12;0.12;0.00;0.12;0.3;0.3;2.3;0.03;0.29;0.32;0.03;0.32;Matches
1089;Georgi Terziev\Georgi-Terziev;bg BUL;DF;bg Ludogorets;27;1992;5;5;450;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1090;Tetê\Tete;br BRA;FW;ua Shakhtar;19;2000;2;0;28;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.24;0.00;0.24;0.24;0.24;Matches
1091;Samuel Tetteh\Samuel-Tetteh;gh GHA;FW;at LASK;23;1996;5;1;136;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.7;0.7;0.1;0.45;0.05;0.50;0.45;0.50;Matches
1092;Ryan Thomas\Ryan-Thomas;nz NZL;MFFW;nl PSV Eindhoven;24;1994;3;1;78;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1093;Nicolaj Thomsen\Nicolaj-Thomsen;dk DEN;MF;dk FC Copenhagen;26;1993;4;2;182;1;0;0;0;1;0;0.49;0.00;0.49;0.49;0.49;0.2;0.2;0.0;0.10;0.00;0.10;0.10;0.10;Matches
1094;Marcus Thuram\Marcus-Thuram;fr FRA;FW;de M'gladbach;21;1997;6;6;520;2;0;0;0;1;0;0.35;0.00;0.35;0.35;0.35;1.8;1.8;0.8;0.32;0.14;0.46;0.32;0.46;Matches
1095;Kieran Tierney\Kieran-Tierney;sco SCO;DF;eng Arsenal;22;1997;4;4;360;0;2;0;0;0;0;0.00;0.50;0.50;0.00;0.50;0.0;0.0;0.9;0.00;0.22;0.22;0.00;0.22;Matches
1096;David Timor\David-Timor;es ESP;MF;es Getafe;29;1989;6;3;263;0;1;0;0;2;1;0.00;0.34;0.34;0.00;0.34;0.3;0.3;0.0;0.10;0.01;0.11;0.10;0.11;Matches
1097;Marcel Tisserand\Marcel-Tisserand;cd COD;DF;de Wolfsburg;26;1993;6;6;520;0;1;0;0;0;0;0.00;0.17;0.17;0.00;0.17;0.4;0.4;0.9;0.07;0.15;0.22;0.07;0.22;Matches
1098;Dorukhan Toköz\Dorukhan-Tokoz;tr TUR;MF;tr Beşiktaş;23;1996;2;2;169;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.21;0.01;0.22;0.21;0.22;Matches
1099;Žarko Tomašević\Zarko-Tomasevic;me MNE;DF;kz Astana FK;29;1990;2;2;105;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.03;0.00;0.03;0.03;0.03;Matches
1100;Marin Tomasov\Marin-Tomasov;hr CRO;MFFW;kz Astana FK;31;1987;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.02;0.04;0.07;0.02;0.07;Matches
1101;Jens Toornstra\Jens-Toornstra;nl NED;MF;nl Feyenoord;30;1989;6;5;431;2;0;0;0;0;0;0.42;0.00;0.42;0.42;0.42;0.4;0.4;0.2;0.09;0.04;0.13;0.09;0.13;Matches
1102;Mehmet Topal\Mehmet-Topal;tr TUR;MFDF;tr Başakşehir;33;1986;6;5;449;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.1;0.08;0.02;0.09;0.08;0.09;Matches
1103;Lucas Torreira\Lucas-Torreira;uy URU;MF;eng Arsenal;23;1996;6;3;344;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.9;0.9;0.2;0.23;0.05;0.28;0.23;0.28;Matches
1104;Óliver Torres\Oliver-Torres;es ESP;MF;es Sevilla;24;1994;5;4;340;1;1;0;0;0;0;0.26;0.26;0.53;0.26;0.53;0.4;0.4;0.8;0.12;0.22;0.34;0.12;0.34;Matches
1105;Zoran Tošić\Zoran-Tosic;rs SRB;FWMF;rs Partizan;32;1987;6;5;404;0;1;0;0;0;0;0.00;0.22;0.22;0.00;0.22;1.1;1.1;1.3;0.24;0.29;0.54;0.24;0.54;Matches
1106;Almamy Touré\Almamy-Toure;ml MLI;DF;de Eint Frankfurt;23;1996;3;3;270;0;1;0;0;1;0;0.00;0.33;0.33;0.00;0.33;0.3;0.3;0.7;0.10;0.22;0.32;0.10;0.32;Matches
1107;Adama Traoré\Adama-Traore;es ESP;FWMF;eng Wolves;23;1996;7;4;404;2;1;0;0;1;0;0.45;0.22;0.67;0.45;0.67;0.9;0.9;0.3;0.21;0.07;0.28;0.21;0.28;Matches
1108;Hamari Traoré\Hamari-Traore;ml MLI;DF;fr Rennes;27;1992;4;4;360;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.06;0.06;0.00;0.06;Matches
1109;Lacina Traoré\Lacina-Traore;ci CIV;FW;ro CFR Cluj;29;1990;7;6;488;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.4;0.12;0.08;0.20;0.12;0.20;Matches
1110;Kevin Trapp\Kevin-Trapp;de GER;GK;de Eint Frankfurt;29;1990;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1111;Miguel Trauco\Miguel-Trauco;pe PER;DF;fr Saint-Étienne;26;1992;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.14;0.07;0.21;0.14;0.21;Matches
1112;Gernot Trauner\Gernot-Trauner;at AUT;DF;at LASK;27;1992;7;7;630;1;1;0;0;1;0;0.14;0.14;0.29;0.14;0.29;0.5;0.5;0.2;0.07;0.03;0.10;0.07;0.10;Matches
1113;Maksym Tretyakov\Maksym-Tretyakov;ua UKR;FWMF;ua FC Oleksandriya;23;1996;6;5;443;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.7;0.05;0.14;0.19;0.05;0.19;Matches
1114;Francisco Trincão\Francisco-Trincao;pt POR;MF;pt Braga;19;1999;6;3;301;1;2;0;0;0;0;0.30;0.60;0.90;0.30;0.90;0.9;0.9;0.8;0.26;0.25;0.51;0.26;0.51;Matches
1115;Anders Trondsen\Anders-Trondsen;no NOR;MFDF;no Rosenborg;24;1995;5;4;355;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.3;0.15;0.06;0.21;0.15;0.21;Matches
1116;Kostas Tsimikas\Kostas-Tsimikas;gr GRE;DF;gr Olympiacos;23;1996;2;2;204;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.04;0.00;0.04;0.04;0.04;Matches
1117;Heorhii Tsitaishvili\Heorhii-Tsitaishvili;ua UKR;MFDF;ua Dynamo Kyiv;18;2000;1;0;26;0;1;0;0;0;0;0.00;3.46;3.46;0.00;3.46;0.0;0.0;0.1;0.00;0.26;0.26;0.00;0.26;Matches
1118;Viktor Tsyhankov\Viktor-Tsyhankov;ua UKR;MFFW;ua Dynamo Kyiv;21;1997;6;6;540;2;3;0;1;0;0;0.33;0.50;0.83;0.33;0.83;2.0;1.3;2.0;0.34;0.33;0.67;0.21;0.55;Matches
1119;Axel Tuanzebe\Axel-Tuanzebe;eng ENG;DF;eng Manchester Utd;21;1997;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1120;Arda Turan\Arda-Turan;tr TUR;FWMF;tr Başakşehir;32;1987;2;1;74;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.19;0.19;0.00;0.19;Matches
1121;Hüseyin Türkmen\Huseyin-Turkmen;tr TUR;DF;tr Trabzonspor;21;1998;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.05;0.05;0.00;0.05;Matches
1122;Mikael Tørset Johnsen\Mikael-Torset-Johnsen;no NOR;MF;no Rosenborg;19;2000;1;0;13;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1123;Uğur Uçar\Ugur-Ucar;tr TUR;MF;tr Başakşehir;32;1987;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
1124;Andreas Ulmer\Andreas-Ulmer;at AUT;DF;at RB Salzburg;33;1985;2;2;180;1;0;0;0;0;0;0.50;0.00;0.50;0.50;0.50;0.1;0.1;0.1;0.03;0.04;0.08;0.03;0.08;Matches
1125;Cengiz Ünder\Cengiz-Under;tr TUR;FW;it Roma;22;1997;3;1;99;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.29;0.00;0.29;0.29;0.29;Matches
1126;Lars Unnerstall\Lars-Unnerstall;de GER;GK;nl PSV Eindhoven;29;1990;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1127;Mateus Uribe\Mateus-Uribe;co COL;MF;pt Porto;28;1991;7;7;585;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.5;0.08;0.08;0.17;0.08;0.17;Matches
1128;Slobodan Urošević\Slobodan-Urosevic;rs SRB;DF;rs Partizan;25;1994;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.02;0.03;0.00;0.03;Matches
1129;Daniil Utkin\Daniil-Utkin;ru RUS;MFFW;ru Krasnodar;19;1999;5;0;126;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.1;0.34;0.07;0.42;0.34;0.42;Matches
1130;Necip Uysal\Necip-Uysal;tr TUR;DF;tr Beşiktaş;28;1991;5;5;427;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.05;0.05;0.00;0.05;Matches
1131;Fıratcan Üzüm\Firatcan-Uzum;tr TUR;MF;tr Trabzonspor;20;1999;3;2;187;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.01;0.08;0.09;0.01;0.09;Matches
1132;Tomáš Vaclík\Tomas-Vaclik;cz CZE;GK;es Sevilla;30;1989;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1133;Mathieu Valbuena\Mathieu-Valbuena;fr FRA;FW;gr Olympiacos;34;1984;2;2;176;0;1;0;0;0;0;0.00;0.51;0.51;0.00;0.51;0.1;0.1;0.3;0.03;0.14;0.17;0.03;0.17;Matches
1134;Borja Valero\Borja-Valero;es ESP;MF;it Inter;34;1985;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1135;Albert Vallci\Albert-Vallci;at AUT;DF;at RB Salzburg;24;1995;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.07;0.07;0.00;0.07;Matches
1136;Gustav Valsvik\Gustav-Valsvik;no NOR;DF;no Rosenborg;26;1993;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.12;0.00;0.12;0.12;0.12;Matches
1137;Hans Vanaken\Hans-Vanaken;be BEL;FWMF;be Club Brugge;26;1992;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.2;0.17;0.12;0.28;0.17;0.28;Matches
1138;Zinho Vanheusden\Zinho-Vanheusden;be BEL;DF;be Standard Liège;20;1999;5;4;369;1;0;0;0;1;0;0.24;0.00;0.24;0.24;0.24;0.4;0.4;0.0;0.10;0.00;0.10;0.10;0.10;Matches
1139;Bruno Varela\Bruno-Varela;pt POR;GK;nl Ajax;24;1994;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1140;Guillermo Varela\Guillermo-Varela;uy URU;DF;dk FC Copenhagen;26;1993;8;6;541;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.3;0.01;0.05;0.06;0.01;0.06;Matches
1141;Roland Varga\Roland-Varga;hu HUN;FWMF;hu Ferencváros;29;1990;4;1;83;1;0;0;0;0;0;1.08;0.00;1.08;1.08;1.08;1.0;1.0;0.3;1.03;0.34;1.38;1.03;1.38;Matches
1142;Matías Vargas\Matias-Vargas;ar ARG;FWMF;es Espanyol;21;1997;6;5;463;2;2;1;1;1;0;0.39;0.39;0.78;0.19;0.58;2.2;1.5;1.5;0.43;0.30;0.72;0.29;0.58;Matches
1143;Denis Vavro\Denis-Vavro;sk SVK;DF;it Lazio;23;1996;6;6;517;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1144;Franco Vázquez\Franco-Vazquez;ar ARG;MFFW;es Sevilla;30;1989;6;3;337;2;1;0;0;1;0;0.53;0.27;0.80;0.53;0.80;2.1;2.1;1.3;0.56;0.34;0.90;0.56;0.90;Matches
1145;Matías Vecino\Matias-Vecino;uy URU;MF;it Inter;27;1991;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.06;0.08;0.14;0.06;0.14;Matches
1146;Bálint Vécsei\Balint-Vecsei;hu HUN;MF;ch Lugano;26;1993;4;3;297;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.05;0.04;0.09;0.05;0.09;Matches
1147;Frederico Venâncio\Frederico-Venancio;pt POR;DF;pt Vitória;26;1993;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.00;0.02;0.02;0.02;Matches
1148;Benjamin Verbič\Benjamin-Verbic;si SVN;FWMF;ua Dynamo Kyiv;25;1993;5;5;439;2;0;0;0;3;0;0.41;0.00;0.41;0.41;0.41;1.3;1.3;0.2;0.27;0.04;0.31;0.27;0.31;Matches
1149;Jordan Veretout\Jordan-Veretout;fr FRA;MF;it Roma;26;1993;8;6;554;1;1;1;1;3;0;0.16;0.16;0.32;0.00;0.16;0.9;0.1;0.5;0.14;0.08;0.22;0.02;0.10;Matches
1150;Kenneth Vermeer\Kenneth-Vermeer;nl NED;GK;nl Feyenoord;33;1986;4;4;360;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1151;Bruno Viana\Bruno-Viana;br BRA;DF;pt Braga;24;1995;8;8;720;1;0;0;0;2;0;0.12;0.00;0.12;0.12;0.12;0.4;0.4;0.0;0.05;0.00;0.05;0.05;0.05;Matches
1152;Diogo Viana\Diogo-Viana;pt POR;DF;pt Braga;29;1990;1;0;31;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1153;Domagoj Vida\Domagoj-Vida;hr CRO;DF;tr Beşiktaş;30;1989;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.08;0.00;0.08;0.08;0.08;Matches
1154;Nick Viergever\Nick-Viergever;nl NED;DF;nl PSV Eindhoven;29;1989;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
1155;Luciano Vietto\Luciano-Vietto;ar ARG;FWMF;pt Sporting CP;25;1993;7;6;584;2;0;0;0;2;0;0.31;0.00;0.31;0.31;0.31;1.6;1.6;0.3;0.25;0.04;0.29;0.25;0.29;Matches
1156;Dídac Vilà\Didac-Vila;es ESP;DF;es Espanyol;30;1989;5;5;427;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.8;0.8;0.3;0.16;0.05;0.21;0.16;0.21;Matches
