"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Min";"Mn/MP";"Min%";"90s";"Starts";"Mn/Start";"Subs";"Mn/Sub";"unSub";"PPM";"onG";"onGA";"+/-";"+/-90";"On-Off";"onxG";"onxGA";"xG+/-";"xG+/-90";"On-Off-ex";"Matches"
819;Teden Mengi\Teden-Mengi;eng ENG;DF;eng Manchester Utd;17;2002;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
820;Phillip Menzel\Phillip-Menzel;de GER;GK;de Wolfsburg;20;1998;0;;;;;0;;0;;4;;;;;;;;;;;;Matches
821;Giorgos Merkis\Giorgos-Merkis;cy CYP;DF;cy APOEL;35;1984;7;630;90;87.5;7.0;7;90;0;;1;1.00;8;11;-3;-0.43;-5.43;6.9;10.8;-3.9;-0.56;-1.34;Matches
822;Yıldırım Mert Çetin\Yildirim-Mert-Cetin;tr TUR;DF;it Roma;22;1997;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
823;Senna Miangue\Senna-Miangue;be BEL;DF;be Standard Liège;22;1997;0;;;;;0;;0;;3;;;;;;;;;;;;Matches
824;Míchel\Michel;es ESP;MFFW;az Qarabağ Ağdam;33;1985;6;509;85;94.3;5.7;6;85;0;;0;1.00;8;8;0;0.00;+8.71;9.2;4.7;+4.4;+0.78;+5.91;Matches
825;Peter Michorl\Peter-Michorl;at AUT;MF;at LASK;24;1995;8;720;90;100.0;8.0;8;90;0;;0;2.13;14;5;+9;+1.13;;14.1;8.1;+6.0;+0.75;;Matches
826;Fredrik Midtsjø\Fredrik-Midtsjo;no NOR;MF;nl AZ Alkmaar;25;1993;7;607;87;84.3;6.7;7;87;0;;0;1.62;13;10;+3;+0.44;-2.74;12.4;9.0;+3.4;+0.50;-1.31;Matches
827;Simon Mignolet\Simon-Mignolet;be BEL;GK;be Club Brugge;31;1988;2;180;90;100.0;2.0;2;90;0;;0;0.50;1;6;-5;-2.50;;1.9;5.3;-3.4;-1.71;;Matches
828;Dragan Mihajlović\Dragan-Mihajlovic;ch SUI;DFMF;cy APOEL;27;1991;8;720;90;100.0;8.0;8;90;0;;0;1.25;10;12;-2;-0.25;;8.3;12.0;-3.7;-0.46;;Matches
829;Nemanja Miletić\Nemanja-Miletic;rs SRB;DF;rs Partizan;28;1991;5;450;90;83.3;5.0;5;90;0;;0;1.64;6;9;-3;-0.60;-3.60;8.0;5.7;+2.2;+0.45;-1.05;Matches
830;Sergej Milinković-Savić\Sergej-Milinkovic-Savic;rs SRB;MF;it Lazio;24;1995;4;307;77;56.9;3.4;3;90;1;37;0;0.75;5;7;-2;-0.59;-0.20;4.9;4.5;+0.4;+0.10;+0.77;Matches
831;Vanja Milinković-Savić\Vanja-Milinkovic-Savic;rs SRB;GK;be Standard Liège;22;1997;3;270;90;50.0;3.0;3;90;0;;1;1.00;3;6;-3;-1.00;-1.33;2.4;6.3;-3.9;-1.29;-1.11;Matches
832;Antonio Mirante\Antonio-Mirante;it ITA;GK;it Roma;36;1983;2;152;76;21.1;1.7;2;76;0;;3;1.00;3;2;+1;+0.59;-0.20;3.4;1.4;+2.0;+1.16;+0.57;Matches
833;Denys Miroshnichenko\Denys-Miroshnichenko;ua UKR;DF;ua FC Oleksandriya;24;1994;6;540;90;100.0;6.0;6;90;0;;0;0.50;6;10;-4;-0.67;;4.6;7.8;-3.2;-0.53;;Matches
834;Kostas Mitroglou\Kostas-Mitroglou;gr GRE;MFFW;nl PSV Eindhoven;31;1988;2;17;9;3.1;0.2;0;;2;9;4;2.50;0;0;0;0.00;+0.52;0.0;0.4;-0.4;-2.00;-1.75;Matches
835;Matej Mitrović\Matej-Mitrovic;hr CRO;DF;be Club Brugge;25;1993;1;28;28;15.6;0.3;0;;1;28;1;0.00;0;2;-2;-6.43;-4.65;0.1;1.6;-1.5;-4.82;-3.68;Matches
836;Henrikh Mkhitaryan\Henrikh-Mkhitaryan;am ARM;MFFW;it Roma;30;1989;4;209;52;29.0;2.3;2;90;2;15;1;2.00;3;3;0;0.00;-1.06;3.7;2.5;+1.3;+0.54;-0.23;Matches
837;Milad Mohammadi\Milad-Mohammadi;ir IRN;DF;be Gent;25;1993;3;270;90;37.5;3.0;3;90;0;;5;1.25;1;2;-1;-0.33;-1.33;2.9;2.5;+0.5;+0.16;+0.53;Matches
838;Aleksandr Mokin\Aleksandr-Mokin;kz KAZ;GK;kz Astana FK;38;1981;1;64;64;11.9;0.7;0;;1;64;5;0.00;0;6;-6;-8.44;-6.74;0.3;5.5;-5.2;-7.33;-5.32;Matches
839;Jorge Molina\Jorge-Molina;es ESP;FW;es Getafe;37;1982;5;188;38;26.1;2.1;2;67;3;18;2;1.80;5;1;+4;+1.91;+1.91;3.8;1.2;+2.6;+1.24;+0.96;Matches
840;Guillermo Molins\Guillermo-Molins;se SWE;FWMF;se Malmö;30;1988;5;148;30;20.6;1.6;1;77;4;18;3;2.31;4;1;+3;+1.82;+1.98;2.6;1.3;+1.3;+0.79;+1.11;Matches
841;Júnior Moraes\Junior-Moraes;ua UKR;FW;ua Shakhtar;32;1987;2;180;90;100.0;2.0;2;90;0;;0;2.00;5;4;+1;+0.50;;2.2;2.3;-0.1;-0.03;;Matches
842;Jérémy Morel\Jeremy-Morel;mg MAD;DF;fr Rennes;35;1984;3;270;90;50.0;3.0;3;90;0;;2;0.33;2;4;-2;-0.67;-0.33;3.3;3.0;+0.3;+0.12;-0.62;Matches
843;Alfredo Morelos\Alfredo-Morelos;co COL;FW;sco Rangers;23;1996;7;625;89;86.8;6.9;7;89;0;;0;2.13;11;8;+3;+0.43;+1.38;7.5;8.7;-1.2;-0.18;-1.20;Matches
844;Lewis Morgan\Lewis-Morgan;sco SCO;FW;sco Celtic;22;1996;2;157;79;21.8;1.7;2;79;0;;2;2.25;3;2;+1;+0.57;+0.09;0.9;2.2;-1.3;-0.73;-1.00;Matches
845;Charles Morren\Charles-Morren;be BEL;MF;lu F91 Dudelange;27;1992;6;473;79;87.6;5.3;5;90;1;23;0;1.42;8;15;-7;-1.33;+2.70;4.2;15.3;-11.1;-2.12;+0.74;Matches
846;Victor Moses\Victor-Moses;ng NGA;DF;it Inter;28;1990;2;162;81;90.0;1.8;2;81;0;;0;3.00;3;1;+2;+1.11;-3.89;2.3;0.5;+1.8;+1.02;-3.99;Matches
847;Cosmin Moți\Cosmin-Moti;ro ROU;DF;bg Ludogorets;34;1984;2;135;68;18.8;1.5;1;90;1;45;5;1.60;1;1;0;0.00;0.00;0.9;1.9;-1.0;-0.63;+0.04;Matches
848;Harold Moukoudi\Harold-Moukoudi;cm CMR;DF;fr Saint-Étienne;21;1997;3;192;64;35.6;2.1;2;81;1;30;2;0.33;1;4;-3;-1.41;-1.66;1.1;2.2;-1.1;-0.51;-0.93;Matches
849;Jessy Moulin\Jessy-Moulin;fr FRA;GK;fr Saint-Étienne;33;1986;2;180;90;33.3;2.0;2;90;0;;3;0.50;1;2;-1;-0.50;-0.25;0.8;1.9;-1.1;-0.53;-0.93;Matches
850;João Moutinho\Joao-Moutinho;pt POR;MF;eng Wolves;32;1986;8;633;79;87.9;7.0;7;87;1;23;0;2.43;17;8;+9;+1.28;+4.38;12.5;6.3;+6.2;+0.88;+0.15;Matches
851;Ndombe Mubele\Ndombe-Mubele;cd COD;MF;kz Astana FK;25;1994;1;8;8;1.5;0.1;0;;1;8;0;2.00;0;0;0;0.00;+2.54;0.0;0.3;-0.3;-3.20;-0.57;Matches
852;Robert Mudražija\Robert-Mudrazija;hr CRO;MF;dk FC Copenhagen;22;1997;2;56;28;7.8;0.6;1;45;1;11;0;1.50;0;0;0;0.00;-0.14;1.0;0.2;+0.8;+1.22;+1.52;Matches
853;Valentino Müller\Valentino-Muller;at AUT;MF;at LASK;20;1999;0;;;;;0;;0;;3;;;;;;;;;;;;Matches
854;Roman Murtazayev\Roman-Murtazayev;kz KAZ;FW;kz Astana FK;25;1993;5;246;49;45.6;2.7;3;61;2;32;1;1.45;3;7;-4;-1.46;+1.90;1.7;8.6;-7.0;-2.55;+0.17;Matches
855;Shkodran Mustafi\Shkodran-Mustafi;de GER;DF;eng Arsenal;27;1992;7;629;90;83.9;7.0;7;90;0;;0;1.86;13;6;+7;+1.00;+1.00;14.4;6.0;+8.4;+1.20;+0.43;Matches
856;Serikzhan Muzhikov\Serikzhan-Muzhikov;kz KAZ;FWMF;kz Astana FK;30;1989;2;106;53;19.6;1.2;1;90;1;16;4;1.00;0;8;-8;-6.79;-5.34;0.3;7.7;-7.4;-6.32;-4.58;Matches
857;Enoch Mwepu\Enoch-Mwepu;zm ZAM;MF;at RB Salzburg;21;1998;2;166;83;92.2;1.8;2;83;0;;0;0.50;3;5;-2;-1.08;+5.34;3.0;3.5;-0.5;-0.30;-0.04;Matches
858;Vitaliy Mykolenko\Vitaliy-Mykolenko;ua UKR;DF;ua Dynamo Kyiv;20;1999;6;540;90;100.0;6.0;6;90;0;;0;1.17;7;7;0;0.00;;10.0;5.9;+4.1;+0.68;;Matches
859;Rahil Məmmədov\Rahil-Mmmdov;az AZE;DF;az Qarabağ Ağdam;23;1995;1;90;90;16.7;1.0;1;90;0;;4;1.50;0;2;-2;-2.00;-1.80;0.1;1.2;-1.1;-1.09;-1.84;Matches
860;Obite N'Dicka\Obite-NDicka;fr FRA;DF;de Eint Frankfurt;19;1999;3;270;90;37.5;3.0;3;90;0;;5;2.67;7;3;+4;+1.33;+2.53;5.1;3.7;+1.4;+0.46;+0.63;Matches
861;Dame N'Doye\Dame-NDoye;sn SEN;FW;dk FC Copenhagen;34;1985;3;270;90;37.5;3.0;3;90;0;;0;1.33;4;3;+1;+0.33;+0.33;3.2;4.9;-1.7;-0.56;-0.61;Matches
862;Georges-Kévin N'Koudou\Georges-Kevin-NKoudou;fr FRA;MFFW;tr Beşiktaş;24;1995;2;127;64;23.5;1.4;1;82;1;45;0;1.50;4;2;+2;+1.42;+3.81;4.0;1.6;+2.3;+1.66;+2.81;Matches
863;Kirill Nababkin\Kirill-Nababkin;ru RUS;DF;ru CSKA Moscow;32;1986;1;8;8;1.5;0.1;0;;1;8;1;1.00;0;0;0;0.00;+1.02;0.0;0.0;0.0;+0.42;+0.58;Matches
864;Mickael Nade\Mickael-Nade;fr FRA;DF;fr Saint-Étienne;20;1999;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
865;Shoya Nakajima\Shoya-Nakajima;jp JPN;MFFW;pt Porto;24;1994;4;170;43;23.6;1.9;1;53;3;39;3;0.25;2;3;-1;-0.53;-0.53;2.9;2.6;+0.2;+0.13;-0.17;Matches
866;Naldo\Naldo;br BRA;DF;es Espanyol;30;1988;4;356;89;49.4;4.0;4;89;0;;0;1.86;4;8;-4;-1.01;-3.98;5.9;4.8;+1.1;+0.27;-0.32;Matches
867;Adi Nalic\Adi-Nalic;se SWE;MFFW;se Malmö;21;1997;2;146;73;20.3;1.6;2;73;0;;0;0.00;1;3;-2;-1.23;-1.86;1.5;1.4;0.0;+0.01;+0.13;Matches
868;Younes Namli\Younes-Namli;dk DEN;FWMF;ru Krasnodar;25;1994;4;161;40;29.8;1.8;1;70;3;30;2;0.75;2;6;-4;-2.24;-2.24;2.9;3.7;-0.8;-0.44;-1.02;Matches
869;Luciano Narsingh\Luciano-Narsingh;nl NED;FWMF;nl Feyenoord;28;1990;5;87;17;16.1;1.0;0;;5;17;1;1.56;0;0;0;0.00;+0.40;0.8;2.3;-1.5;-1.50;-0.83;Matches
870;Omar Natami\Omar-Natami;it ITA;MF;lu F91 Dudelange;20;1998;1;9;9;1.7;0.1;0;;1;9;3;1.40;0;0;0;0.00;+1.69;0.0;0.1;-0.1;-1.01;+1.22;Matches
871;Bibras Natkho\Bibras-Natkho;il ISR;MF;rs Partizan;31;1988;5;420;84;77.8;4.7;5;84;0;;0;1.29;6;8;-2;-0.43;-1.93;8.0;5.6;+2.4;+0.51;-0.49;Matches
872;Jesús Navas\Jesus-Navas;es ESP;DF;es Sevilla;33;1985;2;149;75;20.7;1.7;2;75;0;;0;1.00;0;1;-1;-0.60;-2.50;2.1;1.7;+0.4;+0.25;-1.85;Matches
873;Umut Nayir\Umut-Nayir;tr TUR;FW;tr Beşiktaş;26;1993;6;446;74;82.6;5.0;4;90;2;43;0;0.50;6;14;-8;-1.61;-0.66;7.5;9.4;-1.9;-0.39;+0.60;Matches
874;Loum Ndiaye\Loum-Ndiaye;sn SEN;MF;pt Porto;22;1996;1;74;74;10.3;0.8;1;74;0;;2;3.00;0;1;-1;-1.22;-1.22;1.0;0.3;+0.7;+0.86;+0.66;Matches
875;Anton Nedyalkov\Anton-Nedyalkov;bg BUL;DF;bg Ludogorets;26;1993;8;720;90;100.0;8.0;8;90;0;;0;1.31;11;14;-3;-0.37;;7.0;12.3;-5.3;-0.67;;Matches
876;Reiss Nelson\Reiss-Nelson;eng ENG;FW;eng Arsenal;19;1999;2;169;85;22.5;1.9;2;85;0;;3;2.00;6;2;+4;+2.13;+1.67;4.1;1.0;+3.1;+1.64;+0.66;Matches
877;Victor Nelsson\Victor-Nelsson;dk DEN;DF;dk FC Copenhagen;20;1998;7;630;90;87.5;7.0;7;90;0;;1;1.78;9;5;+4;+0.57;+3.57;6.7;8.0;-1.3;-0.18;+0.03;Matches
878;Luís Neto\Luis-Neto;pt POR;DF;pt Sporting CP;31;1988;5;332;66;44.3;3.7;4;79;1;17;0;2.40;7;5;+2;+0.54;+0.11;4.6;3.6;+1.0;+0.27;+0.60;Matches
879;Pedro Neto\Pedro-Neto;pt POR;FW;eng Wolves;19;2000;6;265;44;36.8;2.9;3;68;3;20;1;2.44;6;2;+4;+1.36;+0.96;6.1;1.8;+4.3;+1.46;+0.95;Matches
880;Florian Neuhaus\Florian-Neuhaus;de GER;MF;de M'gladbach;22;1997;5;376;75;69.6;4.2;5;75;0;;1;1.00;4;7;-3;-0.72;-0.72;6.7;4.2;+2.5;+0.60;-0.20;Matches
881;Rúben Neves\Ruben-Neves;pt POR;MF;eng Wolves;22;1997;6;506;84;70.3;5.6;6;84;0;;1;2.50;9;4;+5;+0.89;+0.47;7.6;3.9;+3.7;+0.65;-0.69;Matches
882;Michael Ngadeu-Ngadjui\Michael-Ngadeu-Ngadjui;cm CMR;DF;be Gent;28;1990;7;615;88;85.4;6.8;7;88;0;;0;1.50;10;8;+2;+0.29;-1.42;5.8;8.2;-2.4;-0.35;-1.24;Matches
883;Moumi Ngamaleu\Moumi-Ngamaleu;cm CMR;MFFW;ch Young Boys;25;1994;5;326;65;60.4;3.6;4;77;1;17;0;1.60;4;4;0;0.00;-0.42;4.2;5.5;-1.2;-0.34;-0.96;Matches
884;Tokmac Nguen\Tokmac-Nguen;no NOR;FWMF;hu Ferencváros;25;1993;6;534;89;98.9;5.9;6;89;0;;0;1.38;4;7;-3;-0.51;-15.51;7.6;9.1;-1.5;-0.25;-10.61;Matches
885;M'Baye Niang\MBaye-Niang;sn SEN;FWMF;fr Rennes;24;1994;5;380;76;70.4;4.2;4;90;1;20;0;0.80;3;5;-2;-0.47;+0.09;5.3;3.5;+1.8;+0.43;+0.01;Matches
886;Lasse Nielsen\Lasse-Nielsen;dk DEN;DF;se Malmö;31;1988;7;554;79;76.9;6.2;6;90;1;14;1;1.93;8;6;+2;+0.32;+0.32;6.1;5.7;+0.4;+0.07;+0.71;Matches
887;Đorđe Nikolić\Djordje-Nikolic;rs SRB;GK;ch Basel;22;1997;2;180;90;25.0;2.0;2;90;0;;6;3.00;2;0;+2;+1.00;0.00;2.1;1.7;+0.4;+0.19;-0.05;Matches
888;Takuma Nishimura\Takuma-Nishimura;jp JPN;FW;ru CSKA Moscow;22;1996;1;54;54;10.0;0.6;1;54;0;;3;0.00;1;3;-2;-3.33;-2.59;0.5;1.3;-0.8;-1.31;-1.28;Matches
889;Eddie Nketiah\Eddie-Nketiah;eng ENG;FW;eng Arsenal;20;1999;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
890;Lukas Nmecha\Lukas-Nmecha;de GER;FWMF;de Wolfsburg;20;1998;5;114;23;15.8;1.3;0;;5;23;0;1.60;0;2;-2;-1.58;-2.17;1.5;0.8;+0.7;+0.54;-0.24;Matches
891;Nolito\Nolito;es ESP;FWMF;es Sevilla;32;1986;2;74;37;10.3;0.8;1;51;1;23;1;2.00;4;0;+4;+4.86;+3.89;3.5;0.2;+3.3;+4.07;+2.61;Matches
892;Nono\Nono;es ESP;MF;sk Slovan Bratislava;26;1993;1;76;76;14.1;0.8;1;76;0;;5;1.80;2;3;-1;-1.18;-0.80;0.9;1.3;-0.5;-0.59;+0.22;Matches
893;Arnaud Nordin\Arnaud-Nordin;fr FRA;FW;fr Saint-Étienne;21;1998;6;374;62;69.3;4.2;4;83;2;22;0;0.67;5;4;+1;+0.24;+1.87;3.2;3.1;+0.1;+0.03;-0.18;Matches
894;Connor Noß\Connor-Noss;ie IRL;MF;de M'gladbach;18;2001;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
895;João Novais\Joao-Novais;pt POR;MF;pt Braga;26;1993;6;241;40;33.5;2.7;2;83;4;19;1;2.20;5;5;0;0.00;-1.13;4.2;3.5;+0.8;+0.28;+0.23;Matches
896;Filip Novák\Filip-Novak;cz CZE;DF;tr Trabzonspor;29;1990;3;270;90;50.0;3.0;3;90;0;;1;1.14;2;5;-3;-1.00;+0.67;2.9;4.1;-1.2;-0.41;+0.91;Matches
897;Michael Novak\Michael-Novak;at AUT;DF;at Wolfsberger AC;28;1990;6;540;90;100.0;6.0;6;90;0;;0;0.83;7;8;-1;-0.17;;5.7;11.4;-5.6;-0.94;;Matches
898;Jean-Pierre Nsame\Jean-Pierre-Nsame;cm CMR;FW;ch Young Boys;26;1993;6;482;80;89.3;5.4;6;80;0;;0;1.33;7;7;0;0.00;-1.55;7.9;7.8;+0.2;+0.04;-0.01;Matches
899;Olivier Ntcham\Olivier-Ntcham;fr FRA;MF;sco Celtic;23;1996;6;286;48;39.7;3.2;3;80;3;15;0;2.00;6;4;+2;+0.63;+0.21;4.2;3.9;+0.3;+0.09;+0.08;Matches
900;Anthony Nwakaeme\Anthony-Nwakaeme;ng NGA;MF;tr Trabzonspor;30;1989;4;243;61;45.0;2.7;2;87;2;35;1;1.00;2;5;-3;-1.11;+0.40;2.6;4.6;-2.0;-0.74;+0.23;Matches
901;Gerzino Nyamsi\Gerzino-Nyamsi;fr FRA;DF;fr Rennes;22;1997;2;180;90;33.3;2.0;2;90;0;;2;1.50;3;3;0;0.00;+0.75;2.7;1.1;+1.6;+0.80;+0.56;Matches
902;Allan Nyom\Allan-Nyom;cm CMR;DFMF;es Getafe;31;1988;8;652;82;90.6;7.2;7;90;1;22;0;1.88;10;4;+6;+0.83;+3.48;9.9;5.8;+4.1;+0.57;+0.40;Matches
903;Linus Obexer\Linus-Obexer;ch SUI;DF;ch Lugano;22;1997;3;259;86;48.0;2.9;3;86;0;;2;0.33;2;4;-2;-0.69;-0.37;1.5;6.4;-4.8;-1.68;-1.84;Matches
904;John Obi Mikel\John-Obi-Mikel;ng NGA;MF;tr Trabzonspor;32;1987;2;180;90;33.3;2.0;2;90;0;;1;1.00;2;3;-1;-0.50;+1.25;1.3;1.5;-0.2;-0.11;+1.13;Matches
905;Ivan Oblyakov\Ivan-Oblyakov;ru RUS;DFMF;ru CSKA Moscow;21;1998;6;473;79;87.6;5.3;5;90;1;23;0;0.83;3;8;-5;-0.95;+0.39;7.0;8.0;-1.0;-0.20;-0.37;Matches
906;Lucas Ocampos\Lucas-Ocampos;ar ARG;FW;es Sevilla;25;1994;3;258;86;35.8;2.9;3;86;0;;1;0.67;0;2;-2;-0.70;-3.23;3.8;2.4;+1.4;+0.50;-1.90;Matches
907;Vadis Odjidja-Ofoe\Vadis-Odjidja-Ofoe;be BEL;MF;be Gent;30;1989;8;720;90;100.0;8.0;8;90;0;;0;1.71;12;9;+3;+0.37;;7.7;9.0;-1.3;-0.17;;Matches
908;Sheyi Ojo\Sheyi-Ojo;eng ENG;FWMF;sco Rangers;22;1997;6;272;45;37.8;3.0;3;80;3;10;1;2.00;4;5;-1;-0.33;-0.93;3.3;5.2;-1.9;-0.63;-0.99;Matches
909;Noah Okafor\Noah-Okafor;ch SUI;FW;ch Basel;19;2000;4;167;42;23.2;1.9;1;85;3;27;0;1.75;3;2;+1;+0.54;-0.60;2.3;2.9;-0.6;-0.32;-0.72;Matches
910;Noah Okafor\Noah-Okafor;ch SUI;MF;at RB Salzburg;19;2000;1;24;24;13.3;0.3;0;;1;24;0;1.00;1;1;0;0.00;+1.73;0.3;0.1;+0.2;+0.69;+1.14;Matches
911;David Okereke\David-Okereke;ng NGA;FW;be Club Brugge;21;1997;1;90;90;50.0;1.0;1;90;0;;1;0.00;0;5;-5;-5.00;-5.00;0.4;4.1;-3.7;-3.69;-3.96;Matches
912;Masaya Okugawa\Masaya-Okugawa;jp JPN;MF;at RB Salzburg;23;1996;1;45;45;25.0;0.5;1;45;0;;1;0.00;0;2;-2;-4.00;-3.33;0.4;1.0;-0.6;-1.25;-1.28;Matches
913;James Olayinka\James-Olayinka;eng ENG;MF;eng Arsenal;18;2000;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
914;Cauly Oliveira Souza\Cauly-Oliveira-Souza;br BRA;MF;bg Ludogorets;23;1995;2;180;90;25.0;2.0;2;90;0;;0;0.00;1;3;-2;-1.00;-1.33;0.5;2.6;-2.1;-1.03;-0.48;Matches
915;Miguel Oliveira\Miguel-Oliveira;pt POR;GK;pt Vitória;25;1994;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
916;Sérgio Oliveira\Sergio-Oliveira;pt POR;MF;pt Porto;27;1992;3;196;65;27.2;2.2;2;90;1;16;1;1.00;2;5;-3;-1.38;-1.72;1.5;4.6;-3.1;-1.44;-2.34;Matches
917;Mathías Olivera\Mathias-Olivera;uy URU;DF;es Getafe;21;1997;4;360;90;50.0;4.0;4;90;0;;1;1.50;5;4;+1;+0.25;-0.50;6.0;3.7;+2.3;+0.57;+0.09;Matches
918;Kristoffer Olsson\Kristoffer-Olsson;se SWE;MF;ru Krasnodar;24;1995;5;374;75;69.3;4.2;5;75;0;;1;1.80;6;6;0;0.00;+2.17;7.7;5.9;+1.8;+0.44;+0.54;Matches
919;Jonas Omlin\Jonas-Omlin;ch SUI;GK;ch Basel;25;1994;6;540;90;75.0;6.0;6;90;0;;0;2.17;14;4;+10;+1.67;+2.67;9.2;7.8;+1.4;+0.24;+0.05;Matches
920;Billel Omrani\Billel-Omrani;fr FRA;FWMF;ro CFR Cluj;26;1993;8;649;81;90.1;7.2;7;86;1;45;0;1.75;6;4;+2;+0.28;+0.28;7.6;8.6;-1.0;-0.14;+0.94;Matches
921;André Onana\Andre-Onana;cm CMR;GK;nl Ajax;23;1996;1;90;90;50.0;1.0;1;90;0;;0;3.00;2;1;+1;+1.00;+3.00;1.4;1.4;0.0;+0.01;+0.89;Matches
922;Ogenyi Onazi\Ogenyi-Onazi;ng NGA;MF;tr Trabzonspor;26;1992;1;51;51;9.4;0.6;1;51;0;;0;0.00;0;1;-1;-1.76;-0.48;0.7;1.1;-0.5;-0.82;+0.04;Matches
923;Jerome Onguene\Jerome-Onguene;cm CMR;DF;at RB Salzburg;21;1997;2;180;90;100.0;2.0;2;90;0;;0;0.50;3;6;-3;-1.50;;3.0;3.6;-0.6;-0.29;;Matches
924;Bojan Ostojić\Bojan-Ostojic;rs SRB;DF;rs Partizan;35;1984;6;540;90;100.0;6.0;6;90;0;;0;1.64;10;10;0;0.00;;10.4;6.7;+3.7;+0.62;;Matches
925;Owen Otasowie\Owen-Otasowie;eng ENG;MF;eng Wolves;18;2001;1;17;17;2.4;0.2;0;;1;17;1;3.00;0;0;0;0.00;-0.77;0.3;0.0;+0.3;+1.52;+0.68;Matches
926;Otávio\Otavio;br BRA;MF;pt Porto;24;1995;7;584;83;81.1;6.5;7;83;0;;0;1.43;9;12;-3;-0.46;-1.79;10.5;7.1;+3.4;+0.53;+1.41;Matches
927;Paulo Otávio\Paulo-Otavio;br BRA;DF;de Wolfsburg;24;1994;3;214;71;29.7;2.4;2;85;1;45;0;3.00;6;1;+5;+2.10;+2.64;3.7;2.0;+1.6;+0.69;-0.07;Matches
928;Yusuf Otubanjo\Yusuf-Otubanjo;ng NGA;FW;at LASK;26;1992;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
929;Obbi Oulare\Obbi-Oulare;be BEL;FW;be Standard Liège;23;1996;3;44;15;8.1;0.5;0;;3;15;0;1.33;2;0;+2;+4.09;+4.82;1.4;1.3;+0.1;+0.23;+1.05;Matches
930;Thomas Ouwejan\Thomas-Ouwejan;nl NED;FW;nl AZ Alkmaar;22;1996;1;13;13;1.8;0.1;0;;1;13;7;1.83;0;0;0;0.00;-0.89;0.0;0.1;0.0;-0.27;-1.00;Matches
931;Bryan Oviedo\Bryan-Oviedo;cr CRC;DF;dk FC Copenhagen;29;1990;3;174;58;24.2;1.9;2;82;1;11;2;1.67;2;2;0;0.00;-0.16;1.3;2.7;-1.5;-0.76;-0.75;Matches
932;Elisha Owusu\Elisha-Owusu;fr FRA;MF;be Gent;21;1997;8;690;86;95.8;7.7;8;86;0;;0;1.71;11;9;+2;+0.26;-5.74;7.2;8.6;-1.4;-0.18;-0.42;Matches
933;Berkay Özcan\Berkay-Ozcan;tr TUR;MF;tr Başakşehir;21;1998;5;208;42;27.7;2.3;1;80;4;32;0;1.80;5;1;+4;+1.73;+2.73;4.2;2.4;+1.8;+0.76;+1.86;Matches
934;Ramazan Özcan\Ramazan-Ozcan;at AUT;GK;de Leverkusen;35;1984;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
935;Mesut Özil\Mesut-Ozil;de GER;MFFW;eng Arsenal;30;1988;2;150;75;20.0;1.7;1;120;1;30;0;0.00;1;3;-2;-1.20;-2.55;2.4;1.4;+1.0;+0.57;-0.70;Matches
936;Doğukan Özkan\Dogukan-Ozkan;tr TUR;GK;tr Beşiktaş;19;2000;0;;;;;0;;0;;1;;;;;;;;;;;;Matches
937;Oğuzhan Özyakup\Oguzhan-Ozyakup;tr TUR;MF;tr Beşiktaş;26;1992;5;328;66;60.7;3.6;4;79;1;11;0;0.60;2;10;-8;-2.20;-1.77;2.4;7.6;-5.2;-1.43;-2.38;Matches
938;Gonçalo Paciência\Goncalo-Paciencia;pt POR;FW;de Eint Frankfurt;24;1994;8;452;57;62.8;5.0;5;82;3;14;0;2.00;8;9;-1;-0.20;+0.14;6.5;7.4;-0.9;-0.19;-0.69;Matches
939;Daniele Padelli\Daniele-Padelli;it ITA;GK;it Inter;33;1985;2;180;90;100.0;2.0;2;90;0;;0;3.00;4;1;+3;+1.50;;3.3;0.5;+2.8;+1.41;;Matches
940;Exequiel Palacios\Exequiel-Palacios;ar ARG;DFMF;de Leverkusen;20;1998;0;;;;;0;;0;;2;;;;;;;;;;;;Matches
941;Sergi Palencia\Sergi-Palencia;es ESP;DF;fr Saint-Étienne;23;1996;1;90;90;16.7;1.0;1;90;0;;0;0.00;0;1;-1;-1.00;-0.80;0.6;1.4;-0.9;-0.88;-1.17;Matches
942;João Palhinha\Joao-Palhinha;pt POR;MF;pt Braga;24;1995;7;578;83;80.3;6.4;7;83;0;;1;2.09;13;10;+3;+0.47;-1.43;8.8;9.0;-0.2;-0.03;-0.79;Matches
943;Yuriy Pankiv\Yuriy-Pankiv;ua UKR;GK;ua FC Oleksandriya;34;1984;6;540;90;100.0;6.0;6;90;0;;0;0.50;6;10;-4;-0.67;;4.6;7.8;-3.2;-0.53;;Matches
944;Avraam Papadopoulos\Avraam-Papadopoulos;gr GRE;MF;gr Olympiacos;34;1984;1;3;3;1.4;0.0;0;;1;3;1;3.00;1;0;+1;+30.00;+30.43;0.4;0.6;-0.2;-4.82;-3.91;Matches
