id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost;Won%;Matches
483;Majid Hosseini\Majid-Hosseini;ir IRN;DFMF;tr Trabzonspor;23;1996;4.6;1;0;0;4;1;0;0;9;5;0;0;0;51;8;3;72.7;Matches
484;Even Hovland\Even-Hovland;no NOR;DF;no Rosenborg;30;1989;6.0;1;0;0;6;1;0;0;14;4;0;0;0;86;14;4;77.8;Matches
485;Lukáš Hrádecký\Lukas-Hradecky;fi FIN;GK;de Leverkusen;29;1989;3.0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;;Matches
486;Dmytro Hrechyshkin\Dmytro-Hrechyshkin;ua UKR;MF;ua FC Oleksandriya;27;1991;6.0;0;0;0;7;9;0;49;12;9;0;0;0;63;4;10;28.6;Matches
487;Víctor Hugo García\Victor-Hugo-Garcia;ve VEN;DF;pt Vitória;25;1994;3.0;1;0;0;0;1;0;8;4;9;0;0;0;25;6;4;60.0;Matches
488;Adrien Hunou\Adrien-Hunou;fr FRA;FW;fr Rennes;25;1994;2.0;0;0;0;2;4;0;0;1;0;1;0;0;6;1;8;11.1;Matches
489;Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar;nl NED;FWMF;nl Ajax;35;1983;0.4;1;0;0;0;0;0;2;0;0;0;0;0;1;1;3;25.0;Matches
490;Abbas Huseynov\Abbas-Huseynov;az AZE;DF;az Qarabağ Ağdam;24;1995;1.8;0;0;0;3;1;0;2;2;2;0;0;0;14;1;1;50.0;Matches
491;Badavi Huseynov\Badavi-Huseynov;az AZE;DF;az Qarabağ Ağdam;28;1991;6.0;0;0;0;3;3;0;0;3;2;0;0;0;49;7;5;58.3;Matches
492;Atiba Hutchinson\Atiba-Hutchinson;ca CAN;DFMF;tr Beşiktaş;36;1983;0.2;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;100.0;Matches
493;Rabiu Ibrahim\Rabiu-Ibrahim;ng NGA;MF;sk Slovan Bratislava;28;1991;4.9;3;0;0;9;4;0;4;7;5;0;0;0;56;4;4;50.0;Matches
494;İsmayıl İbrahimli\Ismayil-Ibrahimli;az AZE;MF;az Qarabağ Ağdam;21;1998;0.6;0;0;0;2;0;0;0;0;3;0;0;0;6;0;2;0.0;Matches
495;Oussama Idrissi\Oussama-Idrissi;ma MAR;FWMF;nl AZ Alkmaar;23;1996;7.1;1;0;0;9;12;5;19;2;2;0;1;0;40;2;9;18.2;Matches
496;Edgar Ié\Edgar-Ie;pt POR;DF;nl Feyenoord;25;1994;3.2;1;0;0;2;2;0;0;3;13;0;2;0;33;4;2;66.7;Matches
497;Odion Ighalo\Odion-Ighalo;ng NGA;FW;eng Manchester Utd;30;1989;2.2;0;0;0;2;4;3;0;0;0;0;0;0;12;0;1;0.0;Matches
498;Ivan Ignatyev\Ivan-Ignatyev;ru RUS;FW;ru Krasnodar;20;1999;1.8;0;0;0;2;1;0;0;0;0;0;0;0;6;2;2;50.0;Matches
499;Mohammed Ihattaren\Mohammed-Ihattaren;nl NED;FWMF;nl PSV Eindhoven;17;2002;5.3;1;0;0;3;1;2;29;1;5;0;0;0;48;5;6;45.5;Matches
500;Danylo Ihnatenko\Danylo-Ihnatenko;ua UKR;MF;hu Ferencváros;22;1997;3.0;3;0;0;5;2;0;0;4;3;0;0;0;25;7;0;100.0;Matches
501;Jordan Ikoko\Jordan-Ikoko;cd COD;DF;bg Ludogorets;25;1994;1.0;0;0;0;1;1;0;0;2;0;0;0;0;7;0;1;0.0;Matches
502;Plamen Iliev\Plamen-Iliev;bg BUL;GK;bg Ludogorets;27;1991;7.0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;;Matches
503;Tiago Ilori\Tiago-Ilori;pt POR;DF;pt Sporting CP;26;1993;4.3;1;0;0;2;2;0;0;5;5;0;0;0;32;3;3;50.0;Matches
504;Stefan Ilsanker\Stefan-Ilsanker;at AUT;MFDF;de Eint Frankfurt;30;1989;2.1;1;0;0;7;0;0;1;4;4;0;0;0;26;4;4;50.0;Matches
505;Ciro Immobile\Ciro-Immobile;it ITA;FW;it Lazio;29;1990;2.9;0;0;0;4;4;2;0;0;2;0;0;0;9;3;5;37.5;Matches
506;Jo Inge Berget\Jo-Inge-Berget;no NOR;FWDF;se Malmö;28;1990;4.7;1;0;0;11;7;1;8;3;5;0;0;0;35;11;11;50.0;Matches
507;Arnór Ingvi Traustason\Arnor-Ingvi-Traustason;is ISL;MFFW;se Malmö;26;1993;5.6;2;0;0;8;8;1;10;2;4;0;0;0;33;7;9;43.8;Matches
508;Bonke Innocent\Bonke-Innocent;ng NGA;MF;se Malmö;23;1996;2.9;2;0;0;11;5;0;0;4;4;0;0;0;25;2;3;40.0;Matches
509;Nicholas Ioannou\Nicholas-Ioannou;cy CYP;DF;cy APOEL;23;1995;7.4;1;0;0;14;8;1;8;8;8;1;1;0;65;13;10;56.5;Matches
510;Isael\Isael;br BRA;FWMF;hu Ferencváros;31;1988;4.0;0;0;0;14;8;0;31;2;4;1;0;0;20;0;4;0.0;Matches
511;Ismaily\Ismaily;br BRA;DF;ua Shakhtar;29;1990;2.8;1;0;0;2;4;0;5;6;6;0;0;0;25;6;3;66.7;Matches
512;Vakoun Issouf Bayo\Vakoun-Issouf-Bayo;ci CIV;FW;sco Celtic;22;1997;0.3;2;1;1;3;0;0;0;0;0;0;0;0;1;1;0;100.0;Matches
513;Elis Isufi\Elis-Isufi;ch SUI;DF;ch Basel;19;2000;1.0;1;0;0;3;1;0;0;1;2;0;1;0;6;3;1;75.0;Matches
514;Ander Iturraspe\Ander-Iturraspe;es ESP;MF;es Espanyol;30;1989;3.7;3;0;0;8;3;0;1;9;3;0;1;0;45;9;5;64.3;Matches
515;Đorđe Ivanović\Djordje-Ivanovic;rs SRB;FW;rs Partizan;23;1995;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
516;Ryan Jack\Ryan-Jack;sco SCO;MF;sco Rangers;27;1992;6.6;4;1;1;11;0;0;4;19;14;0;0;0;98;4;2;66.7;Matches
517;Antonio Jakoliš\Antonio-Jakolis;hr CRO;DFMF;cy APOEL;27;1992;3.6;1;0;0;5;8;2;8;2;4;0;0;0;19;1;1;50.0;Matches
518;Daniel James\Daniel-James;wal WAL;FW;eng Manchester Utd;21;1997;2.3;0;0;0;1;9;2;3;1;1;0;0;0;12;1;0;100.0;Matches
519;Rangelo Janga\Rangelo-Janga;cw CUW;FW;kz Astana FK;27;1992;1.7;0;0;0;4;0;0;0;1;2;0;0;0;7;4;8;33.3;Matches
520;Saidy Janko\Saidy-Janko;ch SUI;DF;ch Young Boys;23;1995;5.1;0;0;0;4;8;0;16;8;10;0;0;0;51;6;3;66.7;Matches
521;Tony Jantschke\Tony-Jantschke;de GER;DF;de M'gladbach;29;1990;1.3;0;0;0;0;3;0;0;5;2;0;0;0;17;1;3;25.0;Matches
522;Jason\Jason;es ESP;MF;es Getafe;25;1994;1.3;0;0;0;1;1;0;8;0;3;0;0;0;7;3;2;60.0;Matches
523;Mike Jensen\Mike-Jensen;dk DEN;MF;cy APOEL;31;1988;2.0;2;0;0;3;0;0;2;2;5;0;0;0;21;2;4;33.3;Matches
524;Mike Jensen\Mike-Jensen;dk DEN;MF;no Rosenborg;31;1988;6.0;1;0;0;8;9;1;8;5;6;0;0;0;59;4;2;66.7;Matches
525;Jesé\Jese;es ESP;FW;pt Sporting CP;26;1993;0.8;0;0;0;1;0;0;0;1;1;0;0;0;3;0;3;0.0;Matches
526;Juan Jesus\Juan-Jesus;br BRA;DF;it Roma;28;1991;1.0;1;0;0;2;1;0;0;3;2;0;0;0;12;1;0;100.0;Matches
527;Raúl Jiménez\Raul-Jimenez;mx MEX;FW;eng Wolves;28;1991;6.5;3;0;0;16;7;1;3;4;2;1;0;0;27;10;17;37.0;Matches
528;Bertino João Barbosa\Bertino-Joao-Barbosa;pt POR;FW;lu F91 Dudelange;27;1992;0.5;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0.0;Matches
529;Joãozinho\Joaozinho;pt POR;DF;cy APOEL;30;1989;1.0;0;0;0;2;0;0;9;0;2;0;0;0;8;1;2;33.3;Matches
530;Bjørn Johnsen\Bjorn-Johnsen;no NOR;FW;no Rosenborg;27;1991;2.5;1;0;0;3;1;2;0;0;1;0;0;0;10;13;13;50.0;Matches
531;Karl-Johan Johnsson\Karl-Johan-Johnsson;se SWE;GK;dk FC Copenhagen;29;1990;9.0;0;0;0;0;1;0;0;0;0;0;0;0;57;0;0;;Matches
532;Michael Johnston\Michael-Johnston;sco SCO;MF;sco Celtic;20;1999;1.1;0;0;0;0;2;0;0;0;0;0;0;0;8;0;3;0.0;Matches
533;Phil Jones\Phil-Jones;eng ENG;DF;eng Manchester Utd;27;1992;2.2;1;0;0;1;2;0;0;5;4;0;0;0;19;8;3;72.7;Matches
534;Luuk de Jong\Luuk-de-Jong;nl NED;FW;es Sevilla;28;1990;3.0;0;0;0;5;5;2;2;0;3;0;0;0;23;11;6;64.7;Matches
535;Jony\Jony;es ESP;DF;it Lazio;28;1991;4.2;1;0;0;3;6;3;40;6;3;0;0;0;26;2;1;66.7;Matches
536;Joan Jordán\Joan-Jordan;es ESP;MF;es Sevilla;25;1994;4.5;1;0;0;6;9;0;15;8;6;0;0;0;52;5;5;50.0;Matches
537;Bruno Jordão\Bruno-Jordao;pt POR;MF;eng Wolves;20;1998;0.1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;Matches
538;Jorginho\Jorginho;gw GNB;FW;bg Ludogorets;23;1995;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
539;Jota\Jota;pt POR;FW;pt Benfica;20;1999;0.1;0;0;0;0;0;0;0;0;0;;;0;;;;;Matches
540;Diogo Jota\Diogo-Jota;pt POR;FWMF;eng Wolves;22;1996;3.6;2;1;1;8;12;1;6;2;0;0;0;0;27;6;4;60.0;Matches
541;Jonathan Joubert\Jonathan-Joubert;lu LUX;GK;lu F91 Dudelange;39;1979;6.0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;;Matches
542;Christopher Jullien\Christopher-Jullien;fr FRA;DF;sco Celtic;26;1993;7.5;2;0;0;13;5;1;0;13;13;0;0;0;99;42;7;85.7;Matches
543;Zlatko Junuzović\Zlatko-Junuzovic;at AUT;MF;at RB Salzburg;31;1987;1.0;0;0;0;2;3;0;4;5;3;0;0;0;10;0;2;0.0;Matches
544;Nicolai Jørgensen\Nicolai-Jorgensen;dk DEN;FW;nl Feyenoord;28;1991;1.1;0;0;0;2;2;0;1;1;0;0;0;0;9;3;4;42.9;Matches
545;Tamás Kádár\Tamas-Kadar;hu HUN;DF;ua Dynamo Kyiv;29;1990;4.0;1;0;0;1;2;0;0;4;2;0;0;0;54;9;3;75.0;Matches
546;İrfan Kahveci\Irfan-Kahveci;tr TUR;MF;tr Başakşehir;24;1995;7.9;2;0;0;13;11;1;22;6;11;0;0;0;60;4;7;36.4;Matches
547;Kerem Kalafat\Kerem-Kalafat;tr TUR;DF;tr Beşiktaş;18;2001;0.8;0;0;0;1;0;0;0;2;2;0;0;0;6;2;0;100.0;Matches
548;Nikola Kalinić\Nikola-Kalinic;hr CRO;FW;it Roma;31;1988;1.2;0;0;0;0;2;0;0;0;0;0;0;0;3;2;1;66.7;Matches
549;Daichi Kamada\Daichi-Kamada;jp JPN;MFFW;de Eint Frankfurt;22;1996;7.2;2;0;0;13;10;1;19;2;8;0;0;0;46;6;16;27.3;Matches
550;Glen Kamara\Glen-Kamara;fi FIN;MF;sco Rangers;23;1995;7.3;3;0;0;9;14;0;0;11;7;0;0;0;83;3;6;33.3;Matches
551;Florian Kamberi\Florian-Kamberi;ch SUI;FW;sco Rangers;24;1995;1.5;1;0;0;4;2;7;0;0;2;0;0;0;7;0;3;0.0;Matches
552;Ruslan Kambolov\Ruslan-Kambolov;ru RUS;MF;ru Krasnodar;29;1990;1.6;0;0;0;3;3;0;1;5;6;0;0;0;15;0;0;;Matches
553;Thomas Kaminski\Thomas-Kaminski;be BEL;GK;be Gent;26;1992;8.0;0;0;0;0;0;0;0;0;0;0;0;1;37;0;0;;Matches
554;Joeri de Kamps\Joeri-de-Kamps;nl NED;MF;sk Slovan Bratislava;27;1992;4.7;3;0;0;9;5;0;1;11;11;0;1;0;45;0;6;0.0;Matches
555;Oleksandr Karavayev\Oleksandr-Karavayev;ua UKR;FWMF;ua Dynamo Kyiv;27;1992;2.1;0;0;0;1;5;0;13;1;2;0;0;0;20;2;3;40.0;Matches
556;Erce Kardeşler\Erce-Kardesler;tr TUR;GK;tr Trabzonspor;25;1994;3.0;0;0;0;0;0;0;0;1;0;0;0;0;21;0;0;;Matches
557;Loris Karius\Loris-Karius;de GER;GK;tr Beşiktaş;26;1993;5.0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;;Matches
558;Vadim Karpov\Vadim-Karpov;ru RUS;DF;ru CSKA Moscow;17;2002;4.8;2;0;0;10;1;0;0;9;7;0;0;0;66;11;3;78.6;Matches
559;Rick Karsdorp\Rick-Karsdorp;nl NED;DF;nl Feyenoord;24;1995;2.9;0;0;0;2;1;0;5;2;4;0;0;0;23;1;0;100.0;Matches
560;Nikola Katić\Nikola-Katic;hr CRO;DF;sco Rangers;22;1996;2.0;0;0;0;2;0;0;1;1;5;0;0;0;22;9;6;60.0;Matches
561;Mikkel Kaufmann\Mikkel-Kaufmann;dk DEN;FW;dk FC Copenhagen;18;2001;1.0;0;0;0;0;0;0;3;0;0;0;0;0;4;3;9;25.0;Matches
562;Erdogan Kaya\Erdogan-Kaya;tr TUR;DF;tr Beşiktaş;18;2001;1.0;0;0;0;1;0;0;0;2;1;0;0;0;10;2;1;66.7;Matches
563;Ákos Kecskés\Akos-Kecskes;hu HUN;DF;ch Lugano;23;1996;2.0;0;0;0;5;0;0;0;2;2;0;0;0;20;5;1;83.3;Matches
564;Tomasz Kędziora\Tomasz-Kedziora;pl POL;DF;ua Dynamo Kyiv;25;1994;5.7;1;0;0;4;3;0;29;2;6;0;0;0;58;12;7;63.2;Matches
565;Kenedy\Kenedy;br BRA;MF;es Getafe;23;1996;4.2;2;0;0;7;5;0;9;3;4;0;0;0;46;2;3;40.0;Matches
566;Ryan Kent\Ryan-Kent;eng ENG;FW;sco Rangers;22;1996;6.4;1;0;0;6;12;0;14;3;7;0;0;0;39;1;3;25.0;Matches
567;Claudiu Keșerü\Claudiu-Keseru;ro ROU;FW;bg Ludogorets;32;1986;5.1;1;0;0;4;8;0;2;1;1;0;0;0;15;11;19;36.7;Matches
568;Ihor Kharatin\Ihor-Kharatin;ua UKR;MF;hu Ferencváros;24;1995;5.9;2;0;0;4;1;0;1;11;4;0;0;0;70;18;8;69.2;Matches
569;Wahbi Khazri\Wahbi-Khazri;tn TUN;FWMF;fr Saint-Étienne;28;1991;2.8;1;0;0;7;2;2;16;2;4;1;0;0;16;0;4;0.0;Matches
570;Sergei Khizhnichenko\Sergei-Khizhnichenko;kz KAZ;FW;kz Astana FK;28;1991;3.4;0;0;0;7;1;4;1;1;1;0;0;0;10;5;4;55.6;Matches
571;Davit Khocholava\Davit-Khocholava;ge GEO;DF;ua Shakhtar;26;1993;0.2;0;0;0;1;1;0;0;0;0;0;0;0;2;1;0;100.0;Matches
572;Isaac Kiese Thelin\Isaac-Kiese-Thelin;se SWE;FW;se Malmö;27;1992;2.0;0;0;0;5;1;1;1;1;0;0;0;1;8;7;7;50.0;Matches
573;Max Kilman\Max-Kilman;eng ENG;DF;eng Wolves;22;1997;4.0;2;0;0;6;1;0;2;8;7;0;1;0;38;12;9;57.1;Matches
574;Andy King\Andy-King;wal WAL;FW;sco Rangers;30;1988;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
575;Mehdi Kirch\Mehdi-Kirch;fr FRA;DF;lu F91 Dudelange;29;1990;1.7;0;0;0;7;2;0;0;5;6;0;1;0;15;0;1;0.0;Matches
576;Ryan Klapp\Ryan-Klapp;lu LUX;FWMF;lu F91 Dudelange;26;1993;1.4;0;0;0;2;2;0;1;0;0;0;0;0;11;2;3;40.0;Matches
577;Felix Klaus\Felix-Klaus;de GER;FW;de Wolfsburg;26;1992;1.3;0;0;0;2;5;0;2;1;2;0;0;0;10;0;3;0.0;Matches
578;Klauss\Klauss;br BRA;FW;at LASK;22;1997;5.1;1;0;0;14;14;0;0;2;3;1;0;0;39;21;23;47.7;Matches
579;Filip Kljajić\Filip-Kljajic;rs SRB;GK;rs Partizan;28;1990;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
580;Justin Kluivert\Justin-Kluivert;nl NED;FWMF;it Roma;20;1999;6.0;2;0;0;13;14;0;8;4;6;0;0;0;26;4;6;40.0;Matches
581;Robin Knoche\Robin-Knoche;de GER;DF;de Wolfsburg;27;1992;7.9;1;0;0;6;4;0;0;7;6;0;0;0;110;15;9;62.5;Matches
582;Jonas Knudsen\Jonas-Knudsen;dk DEN;DF;se Malmö;26;1992;1.5;0;0;0;0;0;0;4;1;0;0;0;0;14;3;3;50.0;Matches
583;Alexander Kofler\Alexander-Kofler;at AUT;GK;at Wolfsberger AC;32;1986;6.0;0;0;0;1;1;0;0;0;0;0;1;0;28;0;0;;Matches
584;Dominik Kohr\Dominik-Kohr;de GER;MF;de Eint Frankfurt;25;1994;1.5;2;1;1;7;1;0;1;7;6;0;0;0;15;2;1;66.7;Matches
585;Sekou Koita\Sekou-Koita;ml MLI;MFFW;at RB Salzburg;19;1999;1.2;1;0;0;2;3;0;0;0;1;0;0;0;10;1;5;16.7;Matches
586;Orkun Kökçü\Orkun-Kokcu;tr TUR;MF;nl Feyenoord;18;2000;4.4;1;0;0;10;5;0;24;1;6;0;0;0;37;0;0;;Matches
587;Aleksandar Kolarov\Aleksandar-Kolarov;rs SRB;DF;it Roma;33;1985;5.7;1;0;0;9;7;3;20;3;0;0;0;0;53;11;2;84.6;Matches
588;Sead Kolašinac\Sead-Kolasinac;ba BIH;DF;eng Arsenal;26;1993;0.9;1;0;0;0;0;0;2;0;0;0;0;0;13;1;0;100.0;Matches
589;Timothée Kolodziejczak\Timothee-Kolodziejczak;fr FRA;DF;fr Saint-Étienne;27;1991;6.0;2;0;0;7;3;0;2;7;4;0;0;0;59;9;5;64.3;Matches
590;Yevhen Konoplyanka\Yevhen-Konoplyanka;ua UKR;FWMF;ua Shakhtar;29;1989;0.1;1;0;0;2;1;0;3;0;0;0;0;0;1;0;0;;Matches
591;Anders Konradsen\Anders-Konradsen;no NOR;MFFW;no Rosenborg;29;1990;1.4;0;0;0;2;1;1;2;3;1;0;0;0;20;3;3;50.0;Matches
592;Teun Koopmeiners\Teun-Koopmeiners;nl NED;MFDF;nl AZ Alkmaar;21;1998;8.0;2;0;0;13;7;0;14;16;9;0;0;0;88;7;4;63.6;Matches
593;Odilon Kossonou\Odilon-Kossonou;ci CIV;DF;be Club Brugge;18;2001;2.0;0;0;0;5;0;0;2;2;3;0;0;0;21;0;0;;Matches
594;Filip Kostić\Filip-Kostic;rs SRB;DFMF;de Eint Frankfurt;26;1992;8.9;1;0;0;11;6;1;109;4;16;0;0;0;82;3;4;42.9;Matches
595;Jules Koundé\Jules-Kounde;fr FRA;DF;es Sevilla;20;1998;5.0;0;0;0;5;0;0;3;1;1;0;1;0;48;10;17;37.0;Matches
596;Viktor Kovalenko\Viktor-Kovalenko;ua UKR;MF;ua Shakhtar;23;1996;1.7;0;0;0;3;2;0;0;2;2;0;0;0;12;0;1;0.0;Matches
597;Kyrylo Kovalets\Kyrylo-Kovalets;ua UKR;MF;ua FC Oleksandriya;26;1993;4.7;1;0;0;12;11;2;8;1;2;0;0;0;44;3;13;18.8;Matches
598;Christoph Kramer\Christoph-Kramer;de GER;MF;de M'gladbach;28;1991;3.6;3;0;0;7;5;0;3;3;6;0;0;0;44;5;2;71.4;Matches
599;Stanislav Kritsyuk\Stanislav-Kritsyuk;ru RUS;GK;ru Krasnodar;28;1990;3.0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;;Matches
600;Serhiy Kryvtsov\Serhiy-Kryvtsov;ua UKR;DF;ua Shakhtar;28;1991;3.0;0;0;0;1;0;0;0;6;1;0;1;0;26;5;5;50.0;Matches
601;Yuya Kubo\Yuya-Kubo;jp JPN;FW;be Gent;25;1993;0.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;Matches
602;Konstantin Kuchayev\Konstantin-Kuchayev;ru RUS;DFFW;ru CSKA Moscow;21;1998;4.0;0;0;0;10;10;1;7;1;5;0;0;0;32;3;9;25.0;Matches
603;Sven Kums\Sven-Kums;be BEL;MF;be Gent;31;1988;8.0;3;0;0;6;3;2;12;8;6;0;0;0;61;6;12;33.3;Matches
604;Giorgi Kvilitaia\Giorgi-Kvilitaia;ge GEO;FW;be Gent;25;1993;0.7;0;0;0;2;1;0;0;0;1;0;0;0;6;4;6;40.0;Matches
605;Alexandre Lacazette\Alexandre-Lacazette;fr FRA;FW;eng Arsenal;28;1991;4.3;1;0;0;11;5;5;3;1;2;0;0;0;10;3;6;33.3;Matches
606;Konstantinos Laifis\Konstantinos-Laifis;cy CYP;DF;be Standard Liège;26;1993;6.0;2;0;0;4;2;0;0;19;4;0;0;0;66;20;7;74.1;Matches
607;Stefan Lainer\Stefan-Lainer;at AUT;DF;de M'gladbach;26;1992;6.0;1;0;0;5;9;0;47;8;6;0;0;0;52;1;5;16.7;Matches
608;Ethan Laird\Ethan-Laird;eng ENG;DF;eng Manchester Utd;18;2001;1.2;1;0;0;3;1;0;1;1;3;0;0;0;9;1;0;100.0;Matches
609;Eric Larsson\Eric-Larsson;se SWE;DF;se Malmö;28;1991;4.7;2;0;0;15;14;0;11;8;7;1;0;0;39;3;2;60.0;Matches
610;Sam Larsson\Sam-Larsson;se SWE;FW;nl Feyenoord;26;1993;4.7;0;0;0;6;2;0;1;8;5;0;0;0;30;3;9;25.0;Matches
611;Dimitri Lavalée\Dimitri-Lavalee;be BEL;DF;be Standard Liège;22;1997;1.0;0;0;0;3;2;0;0;5;1;0;0;0;8;3;1;75.0;Matches
612;Numa Lavanchy\Numa-Lavanchy;ch SUI;DFMF;ch Lugano;25;1993;4.0;0;0;0;2;3;3;7;11;6;0;0;0;46;2;7;22.2;Matches
613;Corenthyn Lavie\Corenthyn-Lavie;fr FRA;FWMF;lu F91 Dudelange;24;1995;2.1;0;0;0;3;4;0;3;2;2;0;0;0;13;1;5;16.7;Matches
614;Manuel Lazzari\Manuel-Lazzari;it ITA;DF;it Lazio;25;1993;6.0;0;0;0;2;10;2;26;3;5;0;0;0;41;1;3;25.0;Matches
615;James Lea Siliki\James-Lea-Siliki;fr FRA;MF;fr Rennes;23;1996;2.0;0;0;0;8;5;2;6;2;2;0;0;0;34;5;1;83.3;Matches
616;Ramon Leeuwin\Ramon-Leeuwin;nl NED;DF;nl AZ Alkmaar;31;1987;1.7;0;0;0;2;2;0;0;3;1;0;0;0;21;8;3;72.7;Matches
617;Wu Lei\Wu-Lei;cn CHN;FWMF;es Espanyol;27;1991;4.5;1;0;0;5;3;8;5;1;2;0;0;0;18;9;9;50.0;Matches
618;Diogo Leite\Diogo-Leite;pt POR;MF;pt Porto;20;1999;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Matches
619;Mario Leitgeb\Mario-Leitgeb;at AUT;MF;at Wolfsberger AC;31;1988;5.0;1;0;0;8;6;0;1;4;9;0;0;0;62;4;8;33.3;Matches
620;Lucas Leiva\Lucas-Leiva;br BRA;MF;it Lazio;32;1987;2.6;1;0;0;4;4;0;0;6;10;0;1;0;43;6;9;40.0;Matches
621;Bernd Leno\Bernd-Leno;de GER;GK;eng Arsenal;27;1992;2.3;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;;Matches
622;Jeremain Lens\Jeremain-Lens;nl NED;FWMF;tr Beşiktaş;31;1987;2.4;0;1;0;6;4;3;14;0;4;0;0;0;16;4;4;50.0;Matches
623;Thibaut Lesquoy\Thibaut-Lesquoy;be BEL;DF;lu F91 Dudelange;24;1995;4.3;3;0;0;11;1;0;23;5;4;0;0;0;35;2;1;66.7;Matches
624;Maxime Lestienne\Maxime-Lestienne;be BEL;MFFW;be Standard Liège;27;1992;2.0;0;0;0;0;1;4;4;0;2;0;0;0;18;2;2;50.0;Matches
625;Dylan Levitt\Dylan-Levitt;wal WAL;MF;eng Manchester Utd;18;2000;1.0;1;0;0;1;0;0;0;1;1;0;0;0;8;0;0;;Matches
626;Oscar Lewicki\Oscar-Lewicki;se SWE;MFDF;se Malmö;27;1992;4.4;0;0;0;5;3;0;4;2;8;0;0;0;43;6;3;66.7;Matches
627;Michael Liendl\Michael-Liendl;at AUT;MF;at Wolfsberger AC;33;1985;6.0;1;0;0;9;7;0;39;4;4;0;0;0;50;4;6;40.0;Matches
628;Anthony Limbombe\Anthony-Limbombe;be BEL;FW;be Standard Liège;25;1994;0.9;0;0;0;1;1;1;3;1;1;0;0;0;1;1;1;50.0;Matches
629;Victor Lindelöf\Victor-Lindelof;se SWE;DF;eng Manchester Utd;25;1994;2.0;0;0;0;0;0;0;0;0;0;0;0;0;25;4;0;100.0;Matches
630;Jesse Lingard\Jesse-Lingard;eng ENG;MFFW;eng Manchester Utd;26;1992;3.8;1;0;0;6;3;1;6;1;6;0;0;0;31;1;2;33.3;Matches
631;Adem Ljajić\Adem-Ljajic;rs SRB;MF;tr Beşiktaş;27;1991;3.5;2;0;0;2;7;0;17;1;1;2;0;0;24;0;6;0.0;Matches
632;Marin Ljubičić\Marin-Ljubicic;hr CRO;MF;sk Slovan Bratislava;31;1988;1.8;1;0;0;6;7;0;3;3;4;0;0;0;19;3;6;33.3;Matches
633;Yuriy Logvinenko\Yuriy-Logvinenko;kz KAZ;DFMF;kz Astana FK;31;1988;4.3;1;0;0;3;2;0;1;13;3;0;1;0;20;7;4;63.6;Matches
634;Rony Lopes\Rony-Lopes;pt POR;MFFW;es Sevilla;23;1995;4.6;1;0;0;6;11;0;21;3;6;0;0;0;21;1;3;25.0;Matches
635;David López\David-Lopez;es ESP;MFDF;es Espanyol;29;1989;2.3;0;0;0;0;2;0;3;4;3;1;0;0;29;8;5;61.5;Matches
636;Diego López\Diego-Lopez;es ESP;GK;es Espanyol;37;1981;5.0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;;Matches
637;Javi López\Javi-Lopez;es ESP;DF;es Espanyol;33;1986;3.0;2;1;1;9;2;0;13;12;5;0;0;1;44;9;4;69.2;Matches
638;Lluis López\Lluis-Lopez;es ESP;DF;es Espanyol;22;1997;4.0;2;0;0;6;2;0;1;9;2;0;0;0;50;12;5;70.6;Matches
639;Pau López\Pau-Lopez;es ESP;GK;it Roma;24;1994;6.3;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;;Matches
640;Jordan Lotomba\Jordan-Lotomba;ch SUI;DFMF;ch Young Boys;20;1998;2.2;0;0;0;1;2;0;4;3;1;0;1;0;17;1;2;33.3;Matches
641;Maximiliano Lovera\Maximiliano-Lovera;ar ARG;FWDF;gr Olympiacos;20;1999;0.2;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;;Matches
642;Gergő Lovrencsics\Gergo-Lovrencsics;hu HUN;DF;hu Ferencváros;30;1988;4.3;0;0;0;4;5;0;16;5;7;0;0;0;42;4;0;100.0;Matches
643;Sandi Lovrić\Sandi-Lovric;at AUT;MF;ch Lugano;21;1998;3.8;1;0;0;8;7;0;14;4;4;0;0;0;28;1;2;33.3;Matches
644;Pol Lozano\Pol-Lozano;es ESP;MF;es Espanyol;19;1999;4.3;0;0;0;10;6;0;10;6;14;0;0;0;53;1;2;33.3;Matches
