"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
344;Nahitan Nández\Nahitan-Nandez;uy URU;MF;Cagliari;23;1995;23;20;1822;1;3;0;0;10;0;0.05;0.15;0.20;0.05;0.20;0.7;0.7;2.3;0.03;0.11;0.15;0.03;0.15;Matches
345;Michel Ndary Adopo\Michel-Ndary-Adopo;fr FRA;MF;Torino;19;2000;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
346;Emanuele Ndoj\Emanuele-Ndoj;al ALB;MF;Brescia;22;1996;13;5;425;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;1.1;1.1;0.3;0.23;0.07;0.30;0.23;0.30;Matches
347;Ilija Nestorovski\Ilija-Nestorovski;mk MKD;FW;Udinese;29;1990;16;8;680;1;1;0;0;3;0;0.13;0.13;0.26;0.13;0.26;2.3;2.3;0.6;0.31;0.08;0.39;0.31;0.39;Matches
348;Nicolas Nkoulou\Nicolas-Nkoulou;cm CMR;DF;Torino;29;1990;19;19;1687;0;0;0;0;5;1;0.00;0.00;0.00;0.00;0.00;0.9;0.9;0.0;0.05;0.00;0.05;0.05;0.05;Matches
349;Bram Nuytinck\Bram-Nuytinck;nl NED;DF;Udinese;29;1990;15;15;1320;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.7;0.03;0.05;0.07;0.03;0.07;Matches
350;Pedro Obiang\Pedro-Obiang;gq EQG;MF;Sassuolo;27;1992;21;17;1541;1;1;0;0;9;0;0.06;0.06;0.12;0.06;0.12;1.4;1.4;0.6;0.08;0.03;0.11;0.08;0.11;Matches
351;Stefano Okaka\Stefano-Okaka;it ITA;FW;Udinese;29;1989;21;19;1644;5;2;0;0;8;0;0.27;0.11;0.38;0.27;0.38;5.6;5.6;1.5;0.31;0.08;0.39;0.31;0.39;Matches
352;Christian Oliva\Christian-Oliva;uy URU;MF;Cagliari;23;1996;11;4;463;1;1;0;0;1;0;0.19;0.19;0.39;0.19;0.39;0.2;0.2;0.1;0.03;0.02;0.05;0.03;0.05;Matches
353;Maximiliano Olivera\Maximiliano-Olivera;uy URU;DF;Fiorentina;27;1992;1;0;8;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.30;0.00;0.30;0.30;0.30;Matches
354;Robin Olsen\Robin-Olsen;se SWE;GK;Cagliari;29;1990;16;16;1434;0;0;0;0;0;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
355;Nicholas Opoku\Nicholas-Opoku;gh GHA;DF;Udinese;21;1997;7;6;481;0;0;0;0;3;1;0.00;0.00;0.00;0.00;0.00;;;;;;;;;Matches
356;Riccardo Orsolini\Riccardo-Orsolini;it ITA;FWMF;Bologna;22;1997;26;24;1980;7;4;0;0;3;0;0.32;0.18;0.50;0.32;0.50;6.5;6.5;5.4;0.29;0.25;0.54;0.29;0.54;Matches
357;David Ospina\David-Ospina;co COL;GK;Napoli;30;1988;11;11;990;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
358;Daniele Padelli\Daniele-Padelli;it ITA;GK;Inter;33;1985;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
359;Marko Pajač\Marko-Pajac;hr CRO;DF;Genoa;26;1993;11;8;759;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;1.7;0.03;0.20;0.23;0.03;0.23;Matches
360;Rodrigo Palacio\Rodrigo-Palacio;ar ARG;FW;Bologna;37;1982;25;21;1914;6;3;0;0;3;0;0.28;0.14;0.42;0.28;0.42;7.0;7.0;4.2;0.33;0.20;0.53;0.33;0.53;Matches
361;Alberto Paloschi\Alberto-Paloschi;it ITA;FW;SPAL;29;1990;10;5;437;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.9;1.9;0.2;0.39;0.05;0.44;0.39;0.44;Matches
362;Alberto Paloschi\Alberto-Paloschi;it ITA;FWMF;Cagliari;29;1990;3;1;95;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.07;0.02;0.10;0.07;0.10;Matches
363;Goran Pandev\Goran-Pandev;mk MKD;FWMF;Genoa;36;1983;21;11;986;6;0;0;0;6;1;0.55;0.00;0.55;0.55;0.55;3.5;3.5;1.3;0.32;0.12;0.43;0.32;0.43;Matches
364;Lucas Paquetá\Lucas-Paqueta;br BRA;MFFW;Milan;21;1997;17;9;817;0;1;0;0;5;0;0.00;0.11;0.11;0.00;0.11;1.6;1.6;1.0;0.17;0.10;0.28;0.17;0.28;Matches
365;Marco Parolo\Marco-Parolo;it ITA;MF;Lazio;34;1985;17;6;694;0;0;0;0;5;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.3;0.07;0.04;0.11;0.07;0.11;Matches
366;Mario Pašalić\Mario-Pasalic;hr CRO;MF;Atalanta;24;1995;23;20;1672;5;5;0;0;4;0;0.27;0.27;0.54;0.27;0.54;7.3;7.3;2.1;0.39;0.11;0.51;0.39;0.51;Matches
367;Javier Pastore\Javier-Pastore;ar ARG;MF;Roma;30;1989;9;4;442;0;1;0;0;0;0;0.00;0.20;0.20;0.00;0.20;1.5;1.5;0.5;0.31;0.10;0.41;0.31;0.41;Matches
368;Patric\Patric;es ESP;DF;Lazio;26;1993;12;10;919;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.01;0.01;0.02;0.01;0.02;Matches
369;Leonardo Pavoletti\Leonardo-Pavoletti;it ITA;FW;Cagliari;30;1988;1;1;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.22;0.00;0.22;0.22;0.22;Matches
370;Nehuén Paz\Nehuen-Paz;ar ARG;MF;Lecce;26;1993;3;0;19;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
371;Nehuén Paz\Nehuen-Paz;ar ARG;DF;Bologna;26;1993;3;1;117;0;1;0;0;1;0;0.00;0.77;0.77;0.00;0.77;0.4;0.4;0.0;0.27;0.04;0.31;0.27;0.31;Matches
372;Giampaolo Pazzini\Giampaolo-Pazzini;it ITA;FW;Hellas Verona;34;1984;9;1;157;4;0;3;3;0;0;2.29;0.00;2.29;0.57;0.57;3.4;1.1;0.1;1.96;0.05;2.00;0.65;0.70;Matches
373;Pedro\Pedro;br BRA;FW;Fiorentina;22;1997;4;0;59;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.0;0.60;0.05;0.64;0.60;0.64;Matches
374;João Pedro\Joao-Pedro;br BRA;FWMF;Cagliari;27;1992;25;25;2250;16;2;3;5;5;0;0.64;0.08;0.72;0.52;0.60;10.5;6.7;1.2;0.42;0.05;0.47;0.27;0.31;Matches
375;Gianluca Pegolo\Gianluca-Pegolo;it ITA;GK;Sassuolo;38;1981;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
376;Lorenzo Pellegrini\Lorenzo-Pellegrini;it ITA;MF;Roma;23;1996;18;18;1506;1;8;0;0;6;1;0.06;0.48;0.54;0.06;0.54;3.2;3.2;5.8;0.19;0.34;0.54;0.19;0.54;Matches
377;Luca Pellegrini\Luca-Pellegrini;it ITA;DF;Cagliari;20;1999;20;19;1661;0;4;0;0;9;0;0.00;0.22;0.22;0.00;0.22;0.5;0.5;2.1;0.03;0.12;0.14;0.03;0.14;Matches
378;Federico Peluso\Federico-Peluso;it ITA;DF;Sassuolo;35;1984;16;11;955;0;1;0;0;3;1;0.00;0.09;0.09;0.00;0.09;0.4;0.4;0.0;0.04;0.00;0.05;0.04;0.05;Matches
379;Gastón Pereiro\Gaston-Pereiro;uy URU;MF;Cagliari;24;1995;3;1;104;1;0;0;0;1;0;0.87;0.00;0.87;0.87;0.87;0.3;0.3;0.0;0.28;0.00;0.28;0.28;0.28;Matches
380;Bruno Peres\Bruno-Peres;br BRA;DF;Roma;29;1990;6;3;340;0;1;0;0;1;0;0.00;0.26;0.26;0.00;0.26;0.4;0.4;0.4;0.10;0.10;0.21;0.10;0.21;Matches
381;Carles Pérez\Carles-Perez;es ESP;FWMF;Roma;21;1998;5;0;128;0;1;0;0;1;0;0.00;0.70;0.70;0.00;0.70;0.2;0.2;0.2;0.16;0.12;0.28;0.16;0.28;Matches
382;Mattia Perin\Mattia-Perin;it ITA;GK;Genoa;26;1992;8;8;720;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
383;Diego Perotti\Diego-Perotti;ar ARG;FWMF;Roma;31;1988;14;8;718;3;1;3;3;1;0;0.38;0.13;0.50;0.00;0.13;2.9;0.7;1.8;0.37;0.22;0.59;0.08;0.31;Matches
384;Matteo Pessina\Matteo-Pessina;it ITA;MFFW;Hellas Verona;22;1997;23;17;1625;3;0;0;0;4;0;0.17;0.00;0.17;0.17;0.17;2.8;2.8;1.0;0.16;0.05;0.21;0.16;0.21;Matches
385;Andrea Petagna\Andrea-Petagna;it ITA;FW;SPAL;24;1995;24;23;2088;10;1;4;6;5;0;0.43;0.04;0.47;0.26;0.30;10.3;5.7;2.3;0.44;0.10;0.54;0.25;0.34;Matches
386;Jacopo Petriccione\Jacopo-Petriccione;it ITA;MF;Lecce;24;1995;20;16;1457;0;4;0;0;7;0;0.00;0.25;0.25;0.00;0.25;0.4;0.4;1.5;0.02;0.09;0.12;0.02;0.12;Matches
387;Germán Pezzella\German-Pezzella;ar ARG;DF;Fiorentina;28;1991;22;22;1887;2;0;0;0;9;0;0.10;0.00;0.10;0.10;0.10;1.9;1.9;0.3;0.09;0.02;0.10;0.09;0.10;Matches
388;Giuseppe Pezzella\Giuseppe-Pezzella;it ITA;DF;Parma;21;1997;14;5;579;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.01;0.01;0.02;0.01;0.02;Matches
389;Giuseppe Pezzella\Giuseppe-Pezzella;it ITA;DF;Udinese;21;1997;1;1;81;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.02;0.02;0.00;0.02;Matches
390;Krzysztof Piątek\Krzysztof-Piatek;pl POL;FW;Milan;24;1995;18;14;1185;4;0;3;3;1;0;0.30;0.00;0.30;0.08;0.08;6.2;3.9;0.9;0.47;0.07;0.54;0.30;0.37;Matches
391;Andrea Pinamonti\Andrea-Pinamonti;it ITA;FW;Genoa;20;1999;19;15;1396;2;1;0;0;1;0;0.13;0.06;0.19;0.13;0.19;3.6;3.6;0.6;0.23;0.04;0.27;0.23;0.27;Matches
392;Simone Pinna\Simone-Pinna;it ITA;DF;Cagliari;21;1997;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.13;0.13;0.00;0.13;Matches
393;Fabio Pisacane\Fabio-Pisacane;it ITA;DF;Cagliari;33;1986;22;22;1943;1;0;0;0;6;1;0.05;0.00;0.05;0.05;0.05;0.2;0.2;0.3;0.01;0.01;0.02;0.01;0.02;Matches
394;Miralem Pjanić\Miralem-Pjanic;ba BIH;MF;Juventus;29;1990;22;20;1737;3;2;0;0;7;0;0.16;0.10;0.26;0.16;0.26;0.8;0.8;1.7;0.04;0.09;0.13;0.04;0.13;Matches
395;Andrea Poli\Andrea-Poli;it ITA;MF;Bologna;29;1989;23;20;1728;2;0;0;0;5;0;0.10;0.00;0.10;0.10;0.10;2.1;2.1;1.0;0.11;0.05;0.16;0.11;0.16;Matches
396;Matteo Politano\Matteo-Politano;it ITA;FW;Napoli;25;1993;5;3;269;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.7;0.11;0.24;0.35;0.11;0.35;Matches
397;Matteo Politano\Matteo-Politano;it ITA;FW;Inter;25;1993;11;2;252;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.9;0.9;0.7;0.32;0.25;0.57;0.32;0.57;Matches
398;Erick Pulgar\Erick-Pulgar;cl CHI;MF;Fiorentina;25;1994;24;23;2082;4;3;4;4;7;0;0.17;0.13;0.30;0.00;0.13;4.2;1.2;4.9;0.18;0.21;0.39;0.05;0.26;Matches
399;Ignacio Pussetto\Ignacio-Pussetto;ar ARG;FWDF;Udinese;23;1995;12;2;334;1;0;0;0;1;0;0.27;0.00;0.27;0.27;0.27;0.7;0.7;0.8;0.18;0.21;0.38;0.18;0.38;Matches
400;Fabio Quagliarella\Fabio-Quagliarella;it ITA;FW;Sampdoria;36;1983;20;20;1726;7;2;4;5;2;0;0.37;0.10;0.47;0.16;0.26;10.0;6.2;2.2;0.52;0.12;0.64;0.33;0.44;Matches
401;Adrien Rabiot\Adrien-Rabiot;fr FRA;MF;Juventus;24;1995;17;11;1105;0;0;0;0;5;1;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.4;0.04;0.03;0.07;0.04;0.07;Matches
402;Ivan Radovanović\Ivan-Radovanovic;rs SRB;MF;Genoa;30;1988;19;15;1316;0;1;0;0;3;0;0.00;0.07;0.07;0.00;0.07;0.8;0.8;0.6;0.06;0.04;0.10;0.06;0.10;Matches
403;Ionuț Radu\Ionut-Radu;ro ROU;GK;Genoa;22;1997;17;17;1530;0;1;0;0;1;0;0.00;0.06;0.06;0.00;0.06;0.0;0.0;0.1;0.00;0.01;0.01;0.00;0.01;Matches
404;Ștefan Radu\Stefan-Radu;ro ROU;DF;Lazio;32;1986;22;22;1869;1;0;0;0;6;0;0.05;0.00;0.05;0.05;0.05;0.2;0.2;0.3;0.01;0.01;0.02;0.01;0.02;Matches
405;Rafael\Rafael;br BRA;GK;Cagliari;37;1982;6;5;453;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
406;Daniele Ragatzu\Daniele-Ragatzu;it ITA;MF;Cagliari;27;1991;5;0;37;1;0;0;0;1;0;2.43;0.00;2.43;2.43;2.43;0.1;0.1;0.2;0.16;0.37;0.53;0.16;0.53;Matches
407;Gastón Ramírez\Gaston-Ramirez;uy URU;MFFW;Sampdoria;28;1990;15;12;893;5;1;1;1;5;0;0.50;0.10;0.60;0.40;0.50;3.2;2.5;1.6;0.32;0.16;0.48;0.25;0.40;Matches
408;Aaron Ramsey\Aaron-Ramsey;wal WAL;MF;Juventus;28;1990;14;8;708;2;0;0;0;0;0;0.25;0.00;0.25;0.25;0.25;2.1;2.1;1.3;0.27;0.16;0.43;0.27;0.43;Matches
409;Luca Ranieri\Luca-Ranieri;it ITA;DF;Fiorentina;20;1999;3;2;231;0;0;0;0;2;1;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.8;0.03;0.31;0.34;0.03;0.34;Matches
410;Andrea Ranocchia\Andrea-Ranocchia;it ITA;DF;Inter;31;1988;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.01;0.01;0.01;Matches
411;Giacomo Raspadori\Giacomo-Raspadori;it ITA;FWMF;Sassuolo;19;2000;4;0;32;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.72;0.09;0.81;0.72;0.81;Matches
412;Ante Rebić\Ante-Rebic;hr CRO;FWMF;Milan;25;1993;14;5;607;6;0;0;0;2;0;0.89;0.00;0.89;0.89;0.89;3.1;3.1;0.9;0.46;0.13;0.59;0.46;0.59;Matches
413;Arkadiusz Reca\Arkadiusz-Reca;pl POL;DF;SPAL;24;1995;17;17;1476;0;1;0;0;1;0;0.00;0.06;0.06;0.00;0.06;1.8;1.8;1.5;0.11;0.09;0.20;0.11;0.20;Matches
414;Vasco Regini\Vasco-Regini;it ITA;DF;Sampdoria;28;1990;3;2;174;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
415;Pepe Reina\Pepe-Reina;es ESP;GK;Milan;36;1982;2;1;90;0;0;0;0;0;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
416;Franck Ribéry\Franck-Ribery;fr FRA;FW;Fiorentina;36;1983;11;9;713;2;2;0;0;1;0;0.25;0.25;0.50;0.25;0.50;2.3;2.3;1.7;0.28;0.22;0.50;0.28;0.50;Matches
417;Davide Riccardi\Davide-Riccardi;it ITA;DF;Lecce;23;1996;1;0;19;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
418;Emiliano Rigoni\Emiliano-Rigoni;ar ARG;MFFW;Sampdoria;26;1993;8;4;430;0;1;0;0;2;0;0.00;0.21;0.21;0.00;0.21;1.2;1.2;0.8;0.24;0.16;0.40;0.24;0.40;Matches
419;Tomás Rincón\Tomas-Rincon;ve VEN;MF;Torino;31;1988;21;21;1836;1;2;0;0;7;0;0.05;0.10;0.15;0.05;0.15;0.7;0.7;1.1;0.03;0.05;0.09;0.03;0.09;Matches
420;Andrea Rispoli\Andrea-Rispoli;it ITA;DF;Lecce;30;1988;20;15;1356;0;0;0;0;5;0;0.00;0.00;0.00;0.00;0.00;0.7;0.7;1.1;0.05;0.07;0.12;0.05;0.12;Matches
421;Ricardo Rodríguez\Ricardo-Rodriguez;ch SUI;DF;Milan;26;1992;5;5;387;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.01;0.04;0.04;0.01;0.04;Matches
422;Marko Rog\Marko-Rog;hr CRO;MF;Cagliari;24;1995;19;17;1433;1;0;0;0;6;0;0.06;0.00;0.06;0.06;0.06;1.6;1.6;1.0;0.10;0.06;0.16;0.10;0.16;Matches
423;Rogério\Rogerio;br BRA;DF;Sassuolo;21;1998;4;3;264;0;1;0;0;2;0;0.00;0.34;0.34;0.00;0.34;0.0;0.0;0.2;0.00;0.06;0.06;0.00;0.06;Matches
424;Filippo Romagna\Filippo-Romagna;it ITA;DF;Sassuolo;22;1997;17;15;1404;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.01;0.01;0.02;0.01;0.02;Matches
425;Alessio Romagnoli\Alessio-Romagnoli;it ITA;DF;Milan;24;1995;25;25;2250;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;1.3;1.3;0.5;0.05;0.02;0.07;0.05;0.07;Matches
426;Cristian Romero\Cristian-Romero;ar ARG;DF;Genoa;21;1998;20;20;1780;0;1;1;1;10;0;0.00;0.05;0.05;-0.05;0.00;2.0;1.2;0.4;0.10;0.02;0.12;0.06;0.08;Matches
427;Rômulo\Romulo;it ITA;MF;Brescia;32;1987;20;19;1684;1;3;0;0;3;0;0.05;0.16;0.21;0.05;0.21;2.1;2.1;1.2;0.11;0.07;0.18;0.11;0.18;Matches
428;Rômulo\Romulo;it ITA;DF;Genoa;32;1987;1;0;19;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
429;Cristiano Ronaldo\Cristiano-Ronaldo;pt POR;FW;Juventus;34;1985;21;21;1855;21;2;7;7;1;0;1.02;0.10;1.12;0.68;0.78;15.7;10.3;3.1;0.76;0.15;0.91;0.50;0.65;Matches
430;Marten de Roon\Marten-de-Roon;nl NED;MFDF;Atalanta;28;1991;22;19;1737;1;4;0;0;10;0;0.05;0.21;0.26;0.05;0.26;1.7;1.7;1.8;0.09;0.09;0.18;0.09;0.18;Matches
431;Luca Rossettini\Luca-Rossettini;it ITA;DF;Lecce;34;1985;25;25;2217;0;2;0;0;5;0;0.00;0.08;0.08;0.00;0.08;0.1;0.1;1.1;0.01;0.05;0.05;0.01;0.05;Matches
432;Nicolò Rovella\Nicolo-Rovella;it ITA;MF;Genoa;17;2001;1;0;28;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.05;0.00;0.05;0.05;0.05;Matches
433;Amir Rrahmani\Amir-Rrahmani;xk KVX;DF;Hellas Verona;25;1994;24;24;2149;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;2.3;2.3;0.5;0.10;0.02;0.12;0.10;0.12;Matches
434;Daniele Rugani\Daniele-Rugani;it ITA;DF;Juventus;25;1994;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.09;0.00;0.09;0.09;0.09;Matches
435;Mário Rui\Mario-Rui;pt POR;DF;Napoli;28;1991;15;13;1206;0;1;0;0;6;0;0.00;0.07;0.07;0.00;0.07;0.5;0.5;2.4;0.04;0.18;0.22;0.04;0.22;Matches
436;Fabián Ruiz Peña\Fabian-Ruiz-Pena;es ESP;MF;Napoli;23;1996;22;21;1900;2;2;0;0;2;0;0.09;0.09;0.19;0.09;0.19;1.9;1.9;2.1;0.09;0.10;0.19;0.09;0.19;Matches
437;Stefano Sabelli\Stefano-Sabelli;it ITA;DF;Brescia;26;1993;25;25;2250;0;2;0;0;2;0;0.00;0.08;0.08;0.00;0.08;0.4;0.4;2.4;0.02;0.10;0.11;0.02;0.11;Matches
438;Alexis Saelemaekers\Alexis-Saelemaekers;be BEL;DFFW;Milan;20;1999;2;0;23;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.16;0.26;0.42;0.16;0.42;Matches
439;Jacopo Sala\Jacopo-Sala;it ITA;DF;SPAL;27;1991;8;3;374;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.07;0.02;0.09;0.07;0.09;Matches
440;Eddy Salcedo\Eddy-Salcedo;it ITA;FW;Hellas Verona;17;2001;9;5;452;1;0;0;0;0;0;0.20;0.00;0.20;0.20;0.20;0.6;0.6;1.8;0.13;0.36;0.49;0.13;0.49;Matches
441;Antonio Sanabria\Antonio-Sanabria;py PAR;FW;Genoa;23;1996;15;10;892;3;1;0;0;2;0;0.30;0.10;0.40;0.30;0.40;2.3;2.3;0.3;0.24;0.03;0.27;0.24;0.27;Matches
442;Alexis Sánchez\Alexis-Sanchez;cl CHI;FW;Inter;30;1988;8;2;185;1;1;0;0;2;1;0.49;0.49;0.97;0.49;0.97;1.1;1.1;0.4;0.56;0.20;0.76;0.56;0.76;Matches
443;Alex Sandro\Alex-Sandro;br BRA;DF;Juventus;28;1991;21;21;1813;0;3;0;0;3;0;0.00;0.15;0.15;0.00;0.15;0.3;0.3;2.1;0.02;0.10;0.12;0.02;0.12;Matches
444;Nicola Sansone\Nicola-Sansone;it ITA;FWMF;Bologna;27;1991;22;20;1676;4;3;3;4;5;0;0.21;0.16;0.38;0.05;0.21;7.8;4.8;2.9;0.42;0.16;0.57;0.26;0.41;Matches
445;Federico Santander\Federico-Santander;py PAR;FW;Bologna;28;1991;20;4;597;1;0;1;1;5;0;0.15;0.00;0.15;0.00;0.00;2.6;1.8;0.9;0.39;0.13;0.52;0.28;0.41;Matches
446;Davide Santon\Davide-Santon;it ITA;DF;Roma;28;1991;14;7;581;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.01;0.01;0.02;0.01;0.02;Matches
447;Samir Santos\Samir-Santos;br BRA;DF;Udinese;24;1994;10;10;900;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.3;0.03;0.03;0.06;0.03;0.06;Matches
448;Riccardo Saponara\Riccardo-Saponara;it ITA;MFFW;Genoa;27;1991;5;2;168;0;0;0;0;1;1;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.15;0.05;0.20;0.15;0.20;Matches
449;Riccardo Saponara\Riccardo-Saponara;it ITA;MF;Lecce;27;1991;3;3;252;1;3;0;0;1;0;0.36;1.07;1.43;0.36;1.43;0.4;0.4;1.1;0.15;0.40;0.55;0.15;0.55;Matches
450;Lasse Schöne\Lasse-Schone;dk DEN;MF;Genoa;33;1986;21;20;1666;1;1;0;1;4;0;0.05;0.05;0.11;0.05;0.11;1.7;0.9;2.0;0.09;0.11;0.20;0.05;0.16;Matches
451;Jerdy Schouten\Jerdy-Schouten;nl NED;MF;Bologna;22;1997;13;9;712;0;0;0;0;5;1;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.3;0.02;0.04;0.06;0.02;0.06;Matches
452;Matteo Scozzarella\Matteo-Scozzarella;it ITA;MF;Parma;31;1988;11;9;742;0;3;0;0;2;0;0.00;0.36;0.36;0.00;0.36;0.1;0.1;1.3;0.01;0.16;0.17;0.01;0.17;Matches
453;Ken Sema\Ken-Sema;se SWE;DF;Udinese;25;1993;21;20;1649;2;0;0;0;3;0;0.11;0.00;0.11;0.11;0.11;0.3;0.3;2.1;0.02;0.12;0.14;0.02;0.14;Matches
454;Alessandro Semprini\Alessandro-Semprini;it ITA;MF;Brescia;21;1998;1;0;9;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
455;Stefano Sensi\Stefano-Sensi;it ITA;MFFW;Inter;23;1995;12;9;727;3;2;0;0;2;0;0.37;0.25;0.62;0.37;0.62;1.7;1.7;1.1;0.21;0.13;0.35;0.21;0.35;Matches
456;Luigi Sepe\Luigi-Sepe;it ITA;GK;Parma;28;1991;21;21;1890;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
457;Yevhen Shakhov\Yevhen-Shakhov;ua UKR;MFFW;Lecce;28;1990;16;6;727;0;2;0;0;3;0;0.00;0.25;0.25;0.00;0.25;0.6;0.6;2.0;0.08;0.25;0.33;0.08;0.33;Matches
458;Luca Siligardi\Luca-Siligardi;it ITA;FWMF;Parma;31;1988;4;2;167;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.03;0.00;0.03;0.03;0.03;Matches
459;André Silva\Andre-Silva;pt POR;FW;Milan;23;1995;1;1;61;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.49;0.00;0.49;0.49;0.49;Matches
460;Marco Silvestri\Marco-Silvestri;it ITA;GK;Hellas Verona;28;1991;24;24;2160;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
461;Giovanni Simeone\Giovanni-Simeone;ar ARG;FW;Cagliari;24;1995;24;22;1846;6;3;0;0;4;0;0.29;0.15;0.44;0.29;0.44;7.2;7.2;1.8;0.35;0.09;0.44;0.35;0.44;Matches
462;Salvatore Sirigu\Salvatore-Sirigu;it ITA;GK;Torino;32;1987;25;25;2250;0;0;0;0;4;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
463;Łukasz Skorupski\Lukasz-Skorupski;pl POL;GK;Bologna;28;1991;25;25;2250;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
