Rk;Player;Nation;Pos;Squad;Age;Born;90s;Tackles-Tkl;Tackles-TklW;Tackles-Def 3rd;Tackles-Mid 3rd;Tackles-Att 3rd;Vs Dribbles-Tkl;Vs Dribbles-Att;Vs Dribbles-Tkl%;Vs Dribbles-Past;Pressures-Press;Pressures-Succ;Pressures-%;Pressures-Def 3rd;Pressures-Mid 3rd;Pressures-Att 3rd;Blocks-Blocks;Blocks-Sh;Blocks-ShSv;Blocks-Pass;Int;Tkl+Int;Clr;Err;Matches;
356;Azzedine Ounahi\Azzedine-Ounahi;ma MAR;MF;Angers;21-167;2000;2.9;12;9;7;4;1;1;11;9.1;10;88;28;31.8;23;48;17;4;0;0;4;3;15;1;0;Matches
357;Vincent Pajot\Vincent-Pajot;fr FRA;MF;Metz;31-045;1990;5.9;25;15;10;12;3;6;12;50.0;6;128;40;31.3;47;67;14;7;1;0;6;15;40;7;0;Matches
358;Nicolas Pallois\Nicolas-Pallois;fr FRA;DF;Nantes;34-014;1987;7.9;17;12;12;4;1;7;14;50.0;7;52;17;32.7;34;17;1;8;6;0;2;20;37;47;0;Matches
359;Emerson Palmieri\Emerson-Palmieri;it ITA;DFMF;Lyon;27-061;1994;5.1;8;7;3;4;1;3;5;60.0;2;32;13;40.6;11;13;8;7;0;0;7;9;17;18;0;Matches
360;Lucas Paquetá\Lucas-Paqueta;br BRA;MFFW;Lyon;24-037;1997;5.8;24;17;12;11;1;9;15;60.0;6;145;49;33.8;41;64;40;5;0;0;5;6;30;5;0;Matches
361;Rubén Pardo\Ruben-Pardo;es ESP;MF;Bordeaux;28-346;1992;0.1;0;0;0;0;0;0;0;;0;6;0;0.0;0;5;1;0;0;0;0;0;0;0;0;Matches
362;Leandro Paredes\Leandro-Paredes;ar ARG;MF;Paris S-G;27-096;1994;1.2;2;1;1;0;1;1;2;50.0;1;11;4;36.4;4;4;3;3;2;0;1;2;4;1;0;Matches
363;Strahinja Pavlović\Strahinja-Pavlovic;rs SRB;DF;Monaco;20-132;2001;3.2;16;10;8;7;1;1;6;16.7;5;48;25;52.1;22;25;1;1;0;0;1;11;27;14;0;Matches
364;Dimitri Payet\Dimitri-Payet;fr FRA;FWMF;Marseille;34-188;1987;5.0;1;0;0;1;0;0;2;0.0;2;29;8;27.6;4;10;15;2;0;0;2;2;3;0;0;Matches
365;Timothee Pembele\Timothee-Pembele;fr FRA;DF;Bordeaux;19-024;2002;5.2;5;3;1;4;0;2;7;28.6;5;69;16;23.2;25;28;16;8;1;1;7;5;10;5;0;Matches
366;Mathias Pereira Lage\Mathias-Pereira-Lage;pt POR;DF;Angers;24-307;1996;0.4;3;1;2;0;1;1;3;33.3;2;13;3;23.1;10;2;1;6;1;0;5;2;5;1;0;Matches
367;Danilo Pereira\Danilo-Pereira;pt POR;MF;Paris S-G;30-024;1991;3.3;6;4;2;4;0;1;4;25.0;3;29;9;31.0;7;21;1;3;1;0;2;7;13;7;0;Matches
368;Luan Peres Petroni\Luan-Peres-Petroni;br BRA;DF;Marseille;27-076;1994;6.4;25;10;12;10;3;11;14;78.6;3;73;20;27.4;32;32;9;13;5;0;8;12;37;20;0;Matches
369;Lucas Perrin\Lucas-Perrin;fr FRA;DF;Strasbourg;22-318;1998;3.9;7;4;6;1;0;4;10;40.0;6;42;11;26.2;23;14;5;3;1;0;2;16;23;19;0;Matches
370;Léo Pétrot\Leo-Petrot;fr FRA;DF;Lorient;24-171;1997;2.0;3;0;2;1;0;2;3;66.7;1;13;4;30.8;8;5;0;4;2;0;2;10;13;10;0;Matches
371;Romain Philippoteaux\Romain-Philippoteaux;fr FRA;MF;Brest;33-215;1988;0.3;1;1;0;1;0;0;0;;0;5;1;20.0;0;1;4;0;0;0;0;0;1;0;0;Matches
372;Ronaël Pierre-Gabriel\Ronael-Pierre-Gabriel;fr FRA;DF;Brest;23-112;1998;8.4;19;12;12;6;1;5;13;38.5;8;122;33;27.0;57;48;17;13;1;0;12;23;42;21;0;Matches
373;Sanjin Prcić\Sanjin-Prcic;ba BIH;MF;Strasbourg;27-317;1993;5.2;12;7;5;7;0;1;5;20.0;4;81;24;29.6;29;43;9;9;2;0;7;11;23;7;0;Matches
374;Nicolas de Préville\Nicolas-de-Preville;fr FRA;MFFW;Metz;30-268;1991;2.2;1;1;0;1;0;0;0;;0;36;7;19.4;7;16;13;4;0;0;4;0;1;0;0;Matches
375;Nemanja Radonjić\Nemanja-Radonjic;rs SRB;MF;Marseille;25-230;1996;0.2;0;0;0;0;0;0;0;;0;6;2;33.3;1;1;4;0;0;0;0;0;0;0;0;Matches
376;Rafinha\Rafinha;br BRA;FWMF;Paris S-G;28-233;1993;1.8;8;5;1;4;3;2;6;33.3;4;51;17;33.3;7;27;17;5;0;0;5;3;11;1;0;Matches
377;Predrag Rajković\Predrag-Rajkovic;rs SRB;GK;Reims;25-337;1995;9.0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;Matches
378;Elba Rashani\Elba-Rashani;xk KVX;FW;Clermont Foot;28-147;1993;4.3;13;10;3;8;2;7;19;36.8;12;101;30;29.7;26;46;29;12;2;0;10;5;18;6;0;Matches
379;Renaud Ripart\Renaud-Ripart;fr FRA;FWDF;Troyes;28-203;1993;5.1;10;6;8;1;1;5;13;38.5;8;113;23;20.4;41;54;18;6;0;0;6;5;15;8;0;Matches
380;Mihailo Ristić\Mihailo-Ristic;rs SRB;DF;Montpellier;25-337;1995;2.7;8;4;1;4;3;4;9;44.4;5;36;10;27.8;14;11;11;4;1;0;3;8;16;6;0;Matches
381;Maxence Rivera\Maxence-Rivera;fr FRA;FW;Saint-Étienne;19-126;2002;0.1;0;0;0;0;0;0;0;;0;4;3;75.0;3;1;0;0;0;0;0;0;0;0;0;Matches
382;Patrick Roberts\Patrick-Roberts;eng ENG;DF;Troyes;24-240;1997;0.2;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;Matches
383;Stian Rode Gregersen\Stian-Rode-Gregersen;no NOR;DF;Bordeaux;26-139;1995;3.1;6;3;4;2;0;2;4;50.0;2;34;11;32.4;17;16;1;2;1;0;1;8;14;17;0;Matches
384;Gerson Rodrigues\Gerson-Rodrigues;lu LUX;FW;Troyes;26-105;1995;2.9;4;3;1;3;0;0;3;0.0;3;73;12;16.4;15;41;17;5;1;0;4;1;5;1;0;Matches
385;Valentin Rongier\Valentin-Rongier;fr FRA;MFDF;Marseille;26-300;1994;3.8;19;15;8;10;1;4;10;40.0;6;94;28;29.8;34;43;17;7;1;0;6;9;28;4;0;Matches
386;Pablo Rosario\Pablo-Rosario;nl NED;MF;Nice;24-269;1997;7.1;19;11;5;9;5;7;19;36.8;12;139;46;33.1;38;78;23;14;6;0;8;15;34;11;0;Matches
387;Roli Pereira de Sa\Roli-Pereira-de-Sa;fr FRA;MF;Nantes;24-297;1996;1.6;5;4;2;3;0;1;2;50.0;1;33;10;30.3;13;18;2;3;0;0;3;2;7;0;0;Matches
388;Mathys Saban\Mathys-Saban;fr FRA;FWMF;Saint-Étienne;19-141;2002;0.8;1;0;0;1;0;0;1;0.0;1;13;1;7.7;5;6;2;2;0;0;2;0;1;0;0;Matches
389;Rafiki Said Ahamada\Rafiki-Said-Ahamada;fr FRA;MFFW;Brest;21-202;2000;0.2;1;1;1;0;0;1;1;100.0;0;10;3;30.0;5;3;2;1;0;0;1;0;1;0;0;Matches
390;Wesley Saïd\Wesley-Said;fr FRA;FW;Lens;26-167;1995;1.6;3;2;0;3;0;1;2;50.0;1;41;9;22.0;1;31;9;2;0;0;2;1;4;0;0;Matches
391;Mamadou Sakho\Mamadou-Sakho;fr FRA;DF;Montpellier;31-232;1990;4.9;9;6;7;2;0;4;5;80.0;1;34;14;41.2;19;14;1;3;3;0;0;12;21;27;0;Matches
392;William Saliba\William-Saliba;fr FRA;DF;Marseille;20-193;2001;6.0;8;7;7;1;0;2;4;50.0;2;42;23;54.8;32;9;1;10;3;0;7;11;19;24;0;Matches
