Rk;Player;Nation;Pos;Squad;Age;Born;90s;Att;Pass Types-Live;Pass Types-Dead;Pass Types-FK;Pass Types-TB;Pass Types-Press;Pass Types-Sw;Pass Types-Crs;Pass Types-CK;Corner Kicks-In;Corner Kicks-Out;Corner Kicks-Str;Height-Ground;Height-Low;Height-High;Body Parts-Left;Body Parts-Right;Body Parts-Head;Body Parts-TI;Body Parts-Other;Cmp;Outcomes-Off;Outcomes-Out;Outcomes-Int;Outcomes-Blocks;Matches;
92;Adri Embarba\Adri-Embarba;es ESP;MF;Espanyol;29-113;1992;2.6;76;57;19;3;0;7;6;7;16;5;8;0;31;11;34;14;56;3;0;1;38;1;2;5;5;Matches
93;Emerson\Emerson;br BRA;DF;Barcelona;22-226;1999;0.3;21;15;6;0;0;3;1;1;0;0;0;0;13;6;2;0;15;0;6;0;17;0;0;0;1;Matches
94;Youssef En-Nesyri\Youssef-En-Nesyri;ma MAR;FW;Sevilla;24-088;1997;2.0;21;19;2;0;1;4;0;0;0;0;0;0;14;5;2;19;1;1;0;0;18;0;1;1;0;Matches
95;Aarón Escandell\Aaron-Escandell;es ESP;GK;Granada;25-335;1995;2.0;82;45;37;12;0;3;4;0;0;0;0;0;15;4;63;7;58;1;0;6;44;0;3;1;0;Matches
96;Alfonso Espino\Alfonso-Espino;uy URU;DF;Cádiz;29-235;1992;2.0;79;49;30;8;1;9;8;7;0;0;0;0;25;17;37;42;10;3;22;0;47;0;5;3;5;Matches
97;Pervis Estupiñán\Pervis-Estupinan;ec ECU;DF;Villarreal;23-219;1998;0.5;29;24;5;0;0;7;0;3;0;0;0;0;19;8;2;20;3;1;5;0;22;0;1;1;1;Matches
98;Fali\Fali;es ESP;DF;Cádiz;28-016;1993;2.0;43;42;1;1;0;5;0;0;0;0;0;0;28;6;9;12;27;3;0;0;36;0;3;1;1;Matches
99;Aleix Febas\Aleix-Febas;es ESP;MF;Mallorca;25-207;1996;0.2;8;8;0;0;0;4;0;0;0;0;0;0;7;1;0;1;6;0;0;0;5;0;1;1;1;Matches
100;Nabil Fekir\Nabil-Fekir;fr FRA;MF;Betis;28-041;1993;1.9;101;85;16;8;0;15;5;7;6;3;1;0;85;3;13;89;10;0;1;1;85;0;2;3;3;Matches
101;Aitor Fernández\Aitor-Fernandez;es ESP;GK;Levante;30-117;1991;2.0;58;31;27;7;0;4;4;0;0;0;0;0;24;2;32;3;50;0;0;4;41;0;2;1;0;Matches
102;Álex Fernández\Alex-Fernandez;es ESP;MFFW;Cádiz;28-317;1992;1.4;53;48;5;1;0;6;8;2;4;1;3;0;30;6;17;11;39;2;0;0;35;0;1;3;1;Matches
103;Fernando\Fernando;br BRA;MF;Sevilla;34-034;1987;2.0;133;130;3;3;0;21;12;0;0;0;0;0;107;17;9;14;113;3;0;0;121;1;4;3;1;Matches
104;Fidel\Fidel;es ESP;MF;Elche;31-305;1989;2.0;118;104;14;8;0;14;8;4;6;4;2;0;86;13;19;104;11;2;0;0;100;0;3;3;2;Matches
105;José Fontán\Jose-Fontan;es ESP;DF;Celta Vigo;21-198;2000;1.0;61;59;2;2;0;4;1;0;0;0;0;0;52;3;6;45;16;0;0;0;55;0;2;0;0;Matches
106;Dimitri Foulquier\Dimitri-Foulquier;fr FRA;DF;Granada;28-158;1993;2.0;76;52;24;1;0;14;2;5;0;0;0;0;33;22;21;7;39;5;23;0;52;0;1;2;9;Matches
107;Juan Foyth\Juan-Foyth;ar ARG;DF;Villarreal;23-228;1998;1.9;93;76;17;2;0;19;4;2;0;0;0;0;69;17;7;8;67;0;15;0;87;0;0;0;0;Matches
108;Enric Franquesa\Enric-Franquesa;es ESP;FW;Levante;24-183;1997;0.1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;Matches
109;Jorge de Frutos\Jorge-de-Frutos;es ESP;MFFW;Levante;24-189;1997;1.9;54;52;2;0;0;11;3;6;0;0;0;0;39;8;7;3;49;2;0;0;40;0;4;4;3;Matches
110;Javi Galán\Javi-Galan;es ESP;DF;Celta Vigo;26-282;1994;2.0;110;92;18;3;0;15;5;5;0;0;0;0;69;21;20;91;2;1;15;0;81;0;2;4;6;Matches
111;Iñigo Ruiz de Galarreta\Inigo-Ruiz-de-Galarreta;es ESP;MF;Mallorca;28-022;1993;1.7;79;77;2;2;0;10;1;0;0;0;0;0;60;9;10;9;67;3;0;0;71;0;0;1;1;Matches
112;Álvaro García\Alvaro-Garcia;es ESP;FW;Rayo Vallecano;28-305;1992;1.8;34;34;0;0;0;8;2;3;0;0;0;0;18;8;8;22;10;1;0;1;20;1;1;1;1;Matches
113;Dani García\Dani-Garcia;es ESP;MF;Athletic Club;31-096;1990;1.7;47;47;0;0;0;5;1;0;0;0;0;0;35;5;7;9;32;5;0;0;37;0;1;0;1;Matches
114;David García\David-Garcia;es ESP;DF;Osasuna;27-195;1994;2.0;83;82;1;1;0;12;4;0;0;0;0;0;53;13;17;23;43;11;0;0;70;0;1;1;0;Matches
115;Eric García\Eric-Garcia;es ESP;DF;Barcelona;20-231;2001;1.9;136;132;4;3;0;12;6;0;0;0;0;0;123;2;11;12;121;1;1;0;129;0;1;2;0;Matches
116;Francisco Garcia\Francisco-Garcia;es ESP;DF;Rayo Vallecano;22-014;1999;2.0;77;55;22;0;0;6;1;3;2;1;1;0;36;20;21;55;0;1;20;0;63;0;1;0;2;Matches
117;Manu García\Manu-Garcia;es ESP;MF;Alavés;23-238;1998;2.0;92;83;9;7;0;18;7;5;1;1;0;0;59;13;20;3;87;1;1;0;79;0;1;3;1;Matches
118;Raúl García\Raul-Garcia;es ESP;FW;Athletic Club;35-048;1986;0.3;6;5;1;0;0;2;0;0;0;0;0;0;2;2;2;1;3;0;0;0;3;0;0;0;1;Matches
119;Rubén García\Ruben-Garcia;es ESP;DFMF;Osasuna;28-045;1993;1.8;98;84;14;4;1;11;6;14;4;1;2;0;50;22;26;70;14;6;6;0;71;0;4;3;3;Matches
120;Unai García\Unai-Garcia;es ESP;DF;Osasuna;29-206;1992;1.0;34;28;6;5;0;0;4;0;0;0;0;0;17;3;14;1;28;4;1;0;27;0;2;0;0;Matches
121;Óscar Gil\Oscar-Gil;es ESP;DF;Espanyol;24-124;1997;2.9;96;75;21;1;1;10;3;6;0;0;0;0;52;21;23;3;68;3;20;0;79;1;1;2;1;Matches
122;Dani Gómez\Dani-Gomez;es ESP;FW;Levante;23-029;1998;0.3;5;5;0;0;0;1;0;0;0;0;0;0;4;1;0;1;3;0;0;1;5;0;0;0;0;Matches
123;Maxi Gómez\Maxi-Gomez;uy URU;FW;Valencia;25-014;1996;3.0;53;51;2;1;0;23;1;3;0;0;0;0;25;13;15;4;33;4;0;2;28;2;4;3;4;Matches
124;Moi Gómez\Moi-Gomez;es ESP;MF;Villarreal;27-066;1994;1.2;45;39;6;0;0;11;2;2;5;3;0;0;30;6;9;10;30;4;1;0;32;0;0;4;0;Matches
125;Papu Gómez\Papu-Gomez;ar ARG;MF;Sevilla;33-194;1988;0.9;58;55;3;2;0;9;4;1;0;0;0;0;51;4;3;8;47;1;1;1;53;0;2;2;0;Matches
126;Sergi Gómez\Sergi-Gomez;es ESP;DF;Espanyol;29-153;1992;3.0;137;129;8;5;0;11;2;0;0;0;0;0;109;7;21;10;123;2;0;0;115;0;2;2;1;Matches
127;Maxime Gonalons\Maxime-Gonalons;fr FRA;MF;Granada;32-171;1989;2.0;83;81;2;2;1;12;2;0;0;0;0;0;61;4;18;18;56;5;0;0;69;1;2;3;0;Matches
128;Diego González\Diego-Gonzalez;es ESP;DF;Elche;26-212;1995;0.4;16;12;4;4;0;1;2;0;0;0;0;0;11;1;4;5;10;1;0;0;13;0;0;0;0;Matches
