Rk;Player;Nation;Pos;Squad;Age;Born;Playing Time-MP;Playing Time-Min;Playing Time-Mn/MP;Playing Time-Min%;Playing Time-90s;Playing Time-Starts;Starts-Mn/Start;Starts-Compl;Subs-Subs;Subs-Mn/Sub;Subs-unSub;Team Success-PPM;Team Success-onG;Team Success-onGA;Team Success-+/-;Team Success-+/-90;Team Success-On-Off;Team Success (xG)-onxG;Team Success (xG)-onxGA;Team Success (xG)-xG+/-;Team Success (xG)-xG+/-90;Team Success (xG)-On-Off;Matches;
114;Sergiño Dest\Sergino-Dest;us USA;DF;Barcelona;20-298;2000;2;151;76;83.9;1.7;2;76;0;0;;0;2.00;4;1;+3;+1.79;+4.89;2.7;1.8;+0.9;+0.56;-0.50;Matches
115;Boulaye Dia\Boulaye-Dia;sn SEN;FW;Villarreal;24-285;1996;2;180;90;100.0;2.0;2;90;2;0;;0;1.00;0;0;0;0.00;;1.7;2.1;-0.5;-0.23;;Matches
116;Mouctar Diakhaby\Mouctar-Diakhaby;fr FRA;MFDF;Valencia;24-252;1996;3;12;4;4.4;0.1;0;;0;3;4;0;2.33;0;0;0;0.00;-1.40;0.0;0.2;-0.2;-1.39;-2.31;Matches
117;Javier Díaz\Javier-Diaz;es ESP;GK;Sevilla;24-105;1997;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
118;Víctor Díaz\Victor-Diaz;es ESP;DF;Granada;33-077;1988;1;5;5;2.8;0.1;0;;0;1;5;1;1.00;0;0;0;0.00;0.00;0.1;0.2;-0.1;-2.47;-1.57;Matches
119;Landry Dimata\Landry-Dimata;be BEL;FW;Espanyol;23-361;1997;3;168;56;62.2;1.9;2;70;0;1;28;0;0.67;0;1;-1;-0.54;-0.54;1.7;1.9;-0.1;-0.07;-0.71;Matches
120;Stole Dimitrievski\Stole-Dimitrievski;mk MKD;GK;Rayo Vallecano;27-246;1993;2;162;81;90.0;1.8;1;90;1;1;72;0;0.00;0;3;-3;-1.67;+3.33;0.7;5.5;-4.8;-2.64;-2.59;Matches
121;Matías Dituro\Matias-Dituro;ar ARG;GK;Celta Vigo;34-112;1987;2;180;90;100.0;2.0;2;90;2;0;;0;0.50;1;2;-1;-0.50;;2.2;3.4;-1.2;-0.60;;Matches
122;Djené\Djene;tg TOG;DF;Getafe;29-240;1991;2;180;90;100.0;2.0;2;90;2;0;;0;0.00;0;2;-2;-1.00;;1.7;2.1;-0.5;-0.23;;Matches
123;Marko Dmitrović\Marko-Dmitrovic;rs SRB;GK;Sevilla;29-216;1992;1;90;90;50.0;1.0;1;90;1;0;;1;3.00;3;0;+3;+3.00;+2.00;3.5;0.3;+3.2;+3.21;+2.91;Matches
124;Carlos Dominguez\Carlos-Dominguez;es ESP;DF;Celta Vigo;20-239;2001;1;78;78;43.3;0.9;1;78;0;0;;1;1.00;0;0;0;0.00;+0.88;0.1;1.8;-1.7;-1.93;-2.34;Matches
125;John Donald\John-Donald;es ESP;MF;Elche;20-363;2000;0;;;;;0;;0;0;;2;;;;;;;;;;;;Matches
