Rk;Player;Nation;Pos;Squad;Age;Born;90s;Gls;Standard-Sh;Standard-SoT;Standard-SoT%;Standard-Sh/90;Standard-SoT/90;Standard-G/Sh;Standard-G/SoT;Standard-Dist;Standard-FK;Performance-PK;Performance-PKatt;Expected-xG;Expected-npxG;Expected-npxG/Sh;Expected-G-xG;Expected-np:G-xG;Matches;
95;Santi Comesaña\Santi-Comesana;es ESP;MF;Rayo Vallecano;24-363;1996;6.9;1;10;2;20.0;1.46;0.29;0.10;0.50;11.9;1;0;0;1.7;1.7;0.17;-0.7;-0.7;Matches
96;Francis Coquelin\Francis-Coquelin;fr FRA;MF;Villarreal;30-143;1991;2.2;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
97;Ángel Correa\Angel-Correa;ar ARG;FWMF;Atlético Madrid;26-208;1995;5.4;3;13;4;30.8;2.42;0.75;0.23;0.75;19.0;0;0;0;1.7;1.7;0.13;+1.3;+1.3;Matches
98;Thierry Correia\Thierry-Correia;pt POR;DF;Valencia;22-208;1999;4.2;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
99;Hélder Costa\Helder-Costa;pt POR;MF;Valencia;27-264;1994;0.2;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
100;Jaume Costa\Jaume-Costa;es ESP;DF;Mallorca;33-199;1988;3.3;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
101;Thibaut Courtois\Thibaut-Courtois;be BEL;GK;Real Madrid;29-145;1992;7.0;0;0;0;;0.00;0.00;;;;0;0;0;0.0;0.0;;0.0;0.0;Matches
102;Philippe Coutinho\Philippe-Coutinho;br BRA;FWMF;Barcelona;29-113;1992;2.3;0;8;3;37.5;3.55;1.33;0.00;0.00;22.5;0;0;0;0.6;0.6;0.07;-0.6;-0.6;Matches
103;Cristo\Cristo;es ESP;DF;Real Sociedad;21-156;2000;0.2;0;1;0;0.0;5.29;0.00;0.00;;35.3;0;0;0;0.0;0.0;0.01;0.0;0.0;Matches
104;Marc Cucurella\Marc-Cucurella;es ESP;DFMF;Getafe;23-073;1998;0.3;0;1;0;0.0;3.91;0.00;0.00;;18.0;0;0;0;0.1;0.1;0.06;-0.1;-0.1;Matches
105;Jorge Cuenca\Jorge-Cuenca;es ESP;DF;Getafe;21-320;1999;4.0;0;3;1;33.3;0.75;0.25;0.00;0.00;15.1;0;0;0;0.1;0.1;0.03;-0.1;-0.1;Matches
106;Matheus Cunha\Matheus-Cunha;br BRA;FWMF;Atlético Madrid;22-129;1999;1.1;0;2;0;0.0;1.78;0.00;0.00;;17.8;0;0;0;0.1;0.1;0.03;-0.1;-0.1;Matches
