"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
579;Tomáš Souček\Tomas-Soucek;cz CZE;MF;cz Slavia Prague;24;1995;6;6;540;2;0;1;1;1;0;0.33;0.00;0.33;0.17;0.17;1.8;1.0;0.2;0.30;0.03;0.33;0.17;0.21;Matches
580;Adama Soumaoro\Adama-Soumaoro;fr FRA;DF;fr Lille;27;1992;1;1;89;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
581;Boubakary Soumaré\Boubakary-Soumare;fr FRA;MF;fr Lille;20;1999;6;6;527;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.6;0.01;0.11;0.12;0.01;0.12;Matches
582;Nicolae Stanciu\Nicolae-Stanciu;ro ROU;MF;cz Slavia Prague;26;1993;6;6;461;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;1.1;1.1;1.3;0.21;0.26;0.47;0.21;0.47;Matches
583;Cican Stankovic\Cican-Stankovic;at AUT;GK;at RB Salzburg;26;1992;4;4;303;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
584;Taras Stepanenko\Taras-Stepanenko;ua UKR;MF;ua Shakhtar;29;1989;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.03;0.00;0.03;0.03;0.03;Matches
585;Raheem Sterling\Raheem-Sterling;eng ENG;FW;eng Manchester City;24;1994;7;4;428;5;2;0;0;0;0;1.05;0.42;1.47;1.05;1.47;3.8;3.8;2.1;0.80;0.43;1.24;0.80;1.24;Matches
586;Petar Stojanović\Petar-Stojanovic;si SVN;DF;hr Dinamo Zagreb;23;1995;6;6;507;0;1;0;0;2;0;0.00;0.18;0.18;0.00;0.18;0.1;0.1;0.5;0.02;0.09;0.11;0.02;0.11;Matches
587;John Stones\John-Stones;eng ENG;DF;eng Manchester City;25;1994;1;0;49;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.30;0.00;0.30;0.30;0.30;Matches
588;Luis Suárez\Luis-Suarez;uy URU;FW;es Barcelona;32;1987;5;4;388;3;2;0;0;0;0;0.70;0.46;1.16;0.70;1.16;2.5;2.5;1.1;0.59;0.26;0.85;0.59;0.85;Matches
589;Niklas Süle\Niklas-Sule;de GER;DF;de Bayern Munich;23;1995;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
590;Aleksei Sutormin\Aleksei-Sutormin;ru RUS;MF;ru Zenit;25;1994;2;0;25;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
591;Wojciech Szczęsny\Wojciech-Szczesny;pl POL;GK;it Juventus;29;1990;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
592;Dominik Szoboszlai\Dominik-Szoboszlai;hu HUN;MF;at RB Salzburg;18;2000;5;5;393;1;0;0;0;1;0;0.23;0.00;0.23;0.23;0.23;0.8;0.8;0.6;0.17;0.15;0.32;0.17;0.32;Matches
593;Adel Taarabt\Adel-Taarabt;ma MAR;MF;pt Benfica;30;1989;4;4;360;0;1;0;0;1;0;0.00;0.25;0.25;0.00;0.25;0.3;0.3;0.9;0.09;0.23;0.31;0.09;0.31;Matches
594;Dušan Tadić\Dusan-Tadic;rs SRB;FW;nl Ajax;30;1988;6;6;540;0;3;0;0;2;0;0.00;0.50;0.50;0.00;0.50;0.7;0.7;1.1;0.12;0.19;0.31;0.12;0.31;Matches
595;Nicolás Tagliafico\Nicolas-Tagliafico;ar ARG;DF;nl Ajax;26;1992;6;6;539;1;1;0;0;2;0;0.17;0.17;0.33;0.17;0.33;0.2;0.2;0.4;0.03;0.07;0.10;0.03;0.10;Matches
596;Jonathan Tah\Jonathan-Tah;de GER;DF;de Leverkusen;23;1996;5;5;450;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.02;0.02;0.00;0.02;Matches
597;Taison\Taison;br BRA;MFFW;ua Shakhtar;31;1988;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.8;0.06;0.15;0.21;0.06;0.21;Matches
598;Laco Takács\Laco-Takacs;cz CZE;DF;cz Slavia Prague;23;1996;2;1;89;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.17;0.00;0.17;0.17;0.17;Matches
599;Adrien Tameze\Adrien-Tameze;cm CMR;MF;it Atalanta;25;1994;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
600;Percy Tau\Percy-Tau;za RSA;FW;be Club Brugge;25;1994;3;3;239;0;1;0;0;0;0;0.00;0.38;0.38;0.00;0.38;0.7;0.7;0.6;0.25;0.22;0.48;0.25;0.48;Matches
601;David Tavares\David-Tavares;pt POR;MF;pt Benfica;20;1999;1;0;23;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
602;Tomás Tavares\Tomas-Tavares;pt POR;DF;pt Benfica;18;2001;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.4;0.01;0.07;0.08;0.01;0.08;Matches
603;Stanislav Tecl\Stanislav-Tecl;cz CZE;FW;cz Slavia Prague;28;1990;3;1;137;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.18;0.04;0.21;0.18;0.21;Matches
604;Marc-André ter Stegen\Marc-Andre-ter-Stegen;de GER;GK;es Barcelona;27;1992;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
605;Martin Terrier\Martin-Terrier;fr FRA;FWMF;fr Lyon;22;1997;5;3;241;1;0;0;0;0;0;0.37;0.00;0.37;0.37;0.37;0.4;0.4;0.3;0.16;0.10;0.26;0.16;0.26;Matches
606;Tetê\Tete;br BRA;MF;ua Shakhtar;19;2000;3;2;155;1;0;1;1;0;0;0.58;0.00;0.58;0.00;0.00;1.0;0.2;0.5;0.57;0.28;0.85;0.13;0.41;Matches
607;Kenny Tete\Kenny-Tete;nl NED;DF;fr Lyon;23;1995;2;1;102;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.02;0.18;0.19;0.02;0.19;Matches
608;Kévin Théophile-Catherine\Kevin-Theophile-Catherine;fr FRA;DF;hr Dinamo Zagreb;29;1989;5;5;436;0;2;0;0;3;0;0.00;0.41;0.41;0.00;0.41;0.0;0.0;0.6;0.00;0.13;0.13;0.00;0.13;Matches
609;Jean-Clair Todibo\Jean-Clair-Todibo;fr FRA;DF;es Barcelona;19;1999;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.02;0.00;0.02;0.02;0.02;Matches
610;Karl Toko Ekambi\Karl-Toko-Ekambi;cm CMR;FW;fr Lyon;26;1992;1;1;66;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.2;0.26;0.28;0.53;0.26;0.53;Matches
611;Corentin Tolisso\Corentin-Tolisso;fr FRA;MF;de Bayern Munich;24;1994;6;3;303;2;4;0;0;0;0;0.59;1.19;1.78;0.59;1.78;1.2;1.2;0.6;0.37;0.17;0.54;0.37;0.54;Matches
612;Rafael Tolói\Rafael-Toloi;br BRA;DF;it Atalanta;28;1990;6;6;540;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.04;0.02;0.06;0.04;0.06;Matches
613;Tomané\Tomane;pt POR;FW;rs Red Star;26;1992;3;3;210;0;0;0;1;0;0;0.00;0.00;0.00;0.00;0.00;0.8;0.1;0.1;0.35;0.02;0.38;0.03;0.05;Matches
614;Raúl de Tomás\Raul-de-Tomas;es ESP;FW;pt Benfica;24;1994;4;1;119;1;0;0;0;0;0;0.76;0.00;0.76;0.76;0.76;0.4;0.4;0.1;0.32;0.05;0.38;0.32;0.38;Matches
615;Fikayo Tomori\Fikayo-Tomori;eng ENG;DF;eng Chelsea;21;1997;4;4;360;0;1;0;0;1;0;0.00;0.25;0.25;0.00;0.25;0.4;0.4;0.4;0.10;0.11;0.21;0.10;0.21;Matches
616;Vasilis Torosidis\Vasilis-Torosidis;gr GRE;DF;gr Olympiacos;34;1985;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.03;0.03;0.00;0.03;Matches
617;Ferrán Torres\Ferran-Torres;es ESP;MF;es Valencia;19;2000;5;4;390;1;1;0;0;0;0;0.23;0.23;0.46;0.23;0.46;0.8;0.8;1.6;0.18;0.37;0.55;0.18;0.55;Matches
618;Lucas Tousart\Lucas-Tousart;fr FRA;MF;fr Lyon;22;1997;7;7;604;1;1;0;0;0;0;0.15;0.15;0.30;0.15;0.30;0.7;0.7;0.0;0.11;0.00;0.11;0.11;0.11;Matches
619;Bertrand Traoré\Bertrand-Traore;bf BFA;MFFW;fr Lyon;23;1995;5;2;229;1;0;0;0;0;0;0.39;0.00;0.39;0.39;0.39;0.2;0.2;0.1;0.09;0.06;0.15;0.09;0.15;Matches
620;Ibrahim Traoré\Ibrahim-Traore;ci CIV;MFFW;cz Slavia Prague;30;1988;4;2;167;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.01;0.01;0.01;Matches
621;Kieran Trippier\Kieran-Trippier;eng ENG;DF;es Atletico Madrid;28;1990;4;4;360;0;1;0;1;0;0;0.00;0.25;0.25;0.00;0.25;0.8;0.0;0.6;0.19;0.16;0.35;0.00;0.16;Matches
622;Kostas Tsimikas\Kostas-Tsimikas;gr GRE;DF;gr Olympiacos;23;1996;6;6;540;0;1;0;0;1;0;0.00;0.17;0.17;0.00;0.17;0.0;0.0;1.2;0.01;0.20;0.20;0.01;0.20;Matches
623;Andreas Ulmer\Andreas-Ulmer;at AUT;DF;at RB Salzburg;33;1985;6;6;540;1;0;0;0;0;0;0.17;0.00;0.17;0.17;0.17;0.4;0.4;0.4;0.06;0.07;0.12;0.06;0.12;Matches
624;Samuel Umtiti\Samuel-Umtiti;fr FRA;DF;es Barcelona;25;1993;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.08;0.02;0.10;0.08;0.10;Matches
625;Dayot Upamecano\Dayot-Upamecano;fr FRA;DF;de RB Leipzig;20;1998;5;5;391;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.03;0.00;0.04;0.03;0.04;Matches
626;Jere Uronen\Jere-Uronen;fi FIN;DF;be Genk;25;1994;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.02;0.02;0.05;0.02;0.05;Matches
627;Mathieu Valbuena\Mathieu-Valbuena;fr FRA;MF;gr Olympiacos;34;1984;3;1;104;1;1;1;1;0;0;0.87;0.87;1.73;0.00;0.87;0.8;0.0;0.3;0.67;0.25;0.93;0.02;0.27;Matches
628;Borja Valero\Borja-Valero;es ESP;MF;it Inter;34;1985;3;2;153;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.6;0.04;0.33;0.37;0.04;0.37;Matches
629;Albert Vallci\Albert-Vallci;at AUT;DF;at RB Salzburg;24;1995;1;0;1;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
630;Manu Vallejo\Manu-Vallejo;es ESP;FWMF;es Valencia;22;1997;2;0;72;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.10;0.03;0.14;0.10;0.14;Matches
631;Federico Valverde\Federico-Valverde;uy URU;MF;es Real Madrid;21;1998;5;4;341;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.6;0.02;0.16;0.18;0.02;0.18;Matches
632;Hans Vanaken\Hans-Vanaken;be BEL;MF;be Club Brugge;26;1992;6;6;540;1;0;0;0;0;0;0.17;0.00;0.17;0.17;0.17;0.4;0.4;0.7;0.07;0.11;0.18;0.07;0.18;Matches
633;Maarten Vandevoordt\Maarten-Vandevoordt;be BEL;GK;be Genk;17;2002;1;1;90;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
634;Raphaël Varane\Raphael-Varane;fr FRA;DF;es Real Madrid;26;1993;7;7;630;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.7;0.7;0.0;0.10;0.00;0.10;0.10;0.10;Matches
635;Lucas Vázquez\Lucas-Vazquez;es ESP;FWMF;es Real Madrid;28;1991;3;1;93;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.3;0.14;0.32;0.46;0.14;0.46;Matches
636;Matías Vecino\Matias-Vecino;uy URU;MF;it Inter;27;1991;3;3;238;1;0;0;0;1;0;0.38;0.00;0.38;0.38;0.38;0.3;0.3;0.6;0.10;0.24;0.34;0.10;0.34;Matches
637;Joël Veltman\Joel-Veltman;nl NED;DF;nl Ajax;27;1992;5;5;427;0;0;0;0;3;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
638;Marco Verratti\Marco-Verratti;it ITA;MF;fr Paris S-G;26;1992;7;6;555;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;1.5;0.00;0.24;0.25;0.00;0.25;Matches
639;Jan Vertonghen\Jan-Vertonghen;be BEL;DF;eng Tottenham;32;1987;3;3;253;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
640;Arturo Vidal\Arturo-Vidal;cl CHI;MFFW;es Barcelona;32;1987;6;3;329;0;1;0;0;3;1;0.00;0.27;0.27;0.00;0.27;0.2;0.2;0.5;0.04;0.14;0.18;0.04;0.18;Matches
641;Vitolo\Vitolo;es ESP;FWMF;es Atletico Madrid;29;1989;4;1;117;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.22;0.00;0.22;0.22;0.22;Matches
642;Odisseas Vlachodimos\Odisseas-Vlachodimos;gr GRE;GK;pt Benfica;25;1994;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
643;Thibault Vlietinck\Thibault-Vlietinck;be BEL;DF;be Club Brugge;21;1997;1;1;70;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.17;0.17;0.00;0.17;Matches
644;Kevin Volland\Kevin-Volland;de GER;FW;de Leverkusen;27;1992;6;5;458;1;0;0;0;0;0;0.20;0.00;0.20;0.20;0.20;1.0;1.0;0.3;0.19;0.06;0.26;0.19;0.26;Matches
645;Ruud Vormer\Ruud-Vormer;nl NED;MF;be Club Brugge;31;1988;3;3;263;0;0;0;0;3;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;1.1;0.01;0.39;0.39;0.01;0.39;Matches
646;Stefan de Vrij\Stefan-de-Vrij;nl NED;DF;it Inter;27;1992;6;6;540;0;1;0;0;1;0;0.00;0.17;0.17;0.00;0.17;0.3;0.3;0.3;0.05;0.06;0.11;0.05;0.11;Matches
647;Šime Vrsaljko\Sime-Vrsaljko;hr CRO;DF;es Atletico Madrid;27;1992;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
648;Aleksa Vukanović\Aleksa-Vukanovic;rs SRB;FWMF;rs Red Star;27;1992;4;2;170;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.09;0.02;0.11;0.09;0.11;Matches
649;Miloš Vulić\Milos-Vulic;rs SRB;MF;rs Red Star;22;1996;4;1;182;1;0;0;0;1;0;0.49;0.00;0.49;0.49;0.49;0.2;0.2;0.1;0.08;0.03;0.11;0.08;0.11;Matches
650;Moussa Wagué\Moussa-Wague;sn SEN;DF;es Barcelona;20;1998;2;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.06;0.04;0.10;0.06;0.10;Matches
651;Kyle Walker\Kyle-Walker;eng ENG;DF;eng Manchester City;29;1990;4;3;263;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.02;0.00;0.02;0.02;0.02;Matches
652;Kyle Walker-Peters\Kyle-Walker-Peters;eng ENG;DF;eng Tottenham;22;1997;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.03;0.03;0.00;0.03;Matches
653;Victor Wanyama\Victor-Wanyama;ke KEN;MF;eng Tottenham;28;1991;1;0;9;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
654;Daniel Wass\Daniel-Wass;dk DEN;DFMF;es Valencia;30;1989;7;7;630;1;0;0;0;2;0;0.14;0.00;0.14;0.14;0.14;0.2;0.2;0.8;0.02;0.11;0.14;0.02;0.14;Matches
655;Julian Weigl\Julian-Weigl;de GER;MFDF;de Dortmund;23;1995;4;4;341;0;0;0;0;3;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.01;0.01;0.01;Matches
656;Mitchell Weiser\Mitchell-Weiser;de GER;DF;de Leverkusen;25;1994;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.4;0.04;0.12;0.16;0.04;0.16;Matches
657;Wendell\Wendell;br BRA;DF;de Leverkusen;26;1993;4;4;351;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.02;0.01;0.03;0.02;0.03;Matches
658;Timo Werner\Timo-Werner;de GER;FWMF;de RB Leipzig;23;1996;7;6;489;4;1;2;2;1;0;0.74;0.18;0.92;0.37;0.55;4.7;3.2;0.8;0.86;0.15;1.01;0.58;0.73;Matches
659;Georginio Wijnaldum\Georginio-Wijnaldum;nl NED;MF;eng Liverpool;28;1990;7;4;445;1;0;0;0;0;0;0.20;0.00;0.20;0.20;0.20;0.7;0.7;0.2;0.14;0.04;0.17;0.14;0.17;Matches
660;Willian\Willian;br BRA;FW;eng Chelsea;30;1988;7;6;530;1;1;0;0;0;0;0.17;0.17;0.34;0.17;0.34;1.0;1.0;1.8;0.17;0.31;0.48;0.17;0.48;Matches
661;Harry Winks\Harry-Winks;eng ENG;MF;eng Tottenham;23;1996;4;4;351;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.03;0.03;0.00;0.03;Matches
662;Axel Witsel\Axel-Witsel;be BEL;MF;de Dortmund;30;1989;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.03;0.01;0.04;0.03;0.04;Matches
663;Maximilian Wöber\Maximilian-Wober;at AUT;DF;at RB Salzburg;21;1998;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.1;0.04;0.02;0.06;0.04;0.06;Matches
664;Xeka\Xeka;pt POR;MFFW;fr Lille;24;1994;3;1;118;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.03;0.04;0.01;0.04;Matches
665;Erencan Yardimci\Erencan-Yardimci;tr TUR;MF;tr Galatasaray;17;2002;1;0;;0;0;0;0;0;0;;;;;;0.0;0.0;0.0;;;;;;Matches
666;Yusuf Yazıcı\Yusuf-Yazici;tr TUR;FWMF;fr Lille;22;1997;6;4;372;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;1.2;1.2;0.3;0.28;0.07;0.35;0.28;0.35;Matches
667;Amin Younes\Amin-Younes;de GER;FW;it Napoli;25;1993;1;0;5;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
668;Abdulla Yusuf Helal\Abdulla-Yusuf-Helal;bh BHR;FW;cz Slavia Prague;26;1993;2;0;36;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.47;0.00;0.47;0.47;0.47;Matches
669;Dan-Axel Zagadou\Dan-Axel-Zagadou;fr FRA;DF;de Dortmund;20;1999;4;2;194;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
670;Duván Zapata\Duvan-Zapata;co COL;FW;it Atalanta;28;1991;3;2;195;1;0;0;0;0;0;0.46;0.00;0.46;0.46;0.46;1.6;1.6;0.3;0.73;0.14;0.87;0.73;0.87;Matches
671;Jaroslav Zelený\Jaroslav-Zeleny;cz CZE;MFFW;cz Slavia Prague;26;1992;4;1;109;0;1;0;0;0;0;0.00;0.83;0.83;0.00;0.83;0.4;0.4;0.2;0.32;0.15;0.48;0.32;0.48;Matches
672;Rifat Zhemaletdinov\Rifat-Zhemaletdinov;ru RUS;MFFW;ru Loko Moscow;22;1996;5;5;359;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.8;0.14;0.20;0.34;0.14;0.34;Matches
673;Yuri Zhirkov\Yuri-Zhirkov;ru RUS;DFMF;ru Zenit;35;1983;2;1;73;0;1;0;0;0;0;0.00;1.23;1.23;0.00;1.23;0.1;0.1;0.1;0.07;0.15;0.22;0.07;0.22;Matches
674;Piotr Zieliński\Piotr-Zielinski;pl POL;MF;it Napoli;25;1994;6;5;451;0;1;0;0;1;0;0.00;0.20;0.20;0.00;0.20;0.2;0.2;0.4;0.04;0.08;0.12;0.04;0.12;Matches
675;Oleksandr Zinchenko\Oleksandr-Zinchenko;ua UKR;DFMF;eng Manchester City;22;1996;2;1;114;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.02;0.02;0.00;0.02;Matches
676;Joshua Zirkzee\Joshua-Zirkzee;nl NED;FW;de Bayern Munich;18;2001;1;0;4;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
677;Hakim Ziyech\Hakim-Ziyech;ma MAR;FWMF;nl Ajax;26;1993;6;6;499;2;4;0;0;0;0;0.36;0.72;1.08;0.36;1.08;1.0;1.0;2.1;0.17;0.37;0.54;0.17;0.54;Matches
678;Kurt Zouma\Kurt-Zouma;fr FRA;DF;eng Chelsea;24;1994;6;6;523;0;1;0;0;2;0;0.00;0.17;0.17;0.00;0.17;0.2;0.2;0.7;0.04;0.12;0.16;0.04;0.16;Matches
