id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;TklW;Int;PKwon;PKcon;OG;Succ;Att;Succ%;#Pl;Megs;Tkl;Cont;Tkl%;Past;Matches
576;Eduard Sobol\Eduard-Sobol;ua UKR;DF;be Club Brugge;24;1995;2.9;1;0;0;2;1;0;8;6;2;0;0;0;6;12;50.0;7;0;12;13;92.3;1;Matches
577;Carlos Soler\Carlos-Soler;es ESP;MF;es Valencia;22;1997;3.4;0;0;0;2;4;0;1;5;1;0;0;0;1;3;33.3;2;0;7;13;53.8;6;Matches
578;Manor Solomon\Manor-Solomon;il ISR;FWMF;ua Shakhtar;20;1999;1.5;0;0;0;0;3;0;5;2;1;0;0;0;5;8;62.5;6;0;3;6;50.0;3;Matches
579;Tomáš Souček\Tomas-Soucek;cz CZE;MF;cz Slavia Prague;24;1995;6.0;1;0;0;12;9;0;1;12;14;0;0;0;4;8;50.0;4;0;20;33;60.6;13;Matches
580;Adama Soumaoro\Adama-Soumaoro;fr FRA;DF;fr Lille;27;1992;1.0;0;0;0;1;0;0;0;0;4;0;0;1;0;0;;0;0;0;0;;0;Matches
581;Boubakary Soumaré\Boubakary-Soumare;fr FRA;MF;fr Lille;20;1999;5.9;0;0;0;1;8;0;1;10;12;0;0;0;14;18;77.8;14;0;11;13;84.6;2;Matches
582;Nicolae Stanciu\Nicolae-Stanciu;ro ROU;MF;cz Slavia Prague;26;1993;5.1;1;0;0;2;9;0;30;4;1;0;0;0;5;12;41.7;6;1;5;16;31.3;11;Matches
583;Cican Stankovic\Cican-Stankovic;at AUT;GK;at RB Salzburg;26;1992;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
584;Taras Stepanenko\Taras-Stepanenko;ua UKR;MF;ua Shakhtar;29;1989;6.0;1;0;0;5;3;0;1;9;9;0;0;0;2;3;66.7;2;0;18;32;56.3;14;Matches
585;Raheem Sterling\Raheem-Sterling;eng ENG;FW;eng Manchester City;24;1994;4.8;0;0;0;2;13;3;8;6;6;2;0;0;15;24;62.5;15;1;7;12;58.3;5;Matches
586;Petar Stojanović\Petar-Stojanovic;si SVN;DF;hr Dinamo Zagreb;23;1995;5.6;2;0;0;12;2;0;17;10;4;0;0;0;6;15;40.0;7;1;15;23;65.2;8;Matches
587;John Stones\John-Stones;eng ENG;DF;eng Manchester City;25;1994;0.5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;;0;0;1;2;50.0;1;Matches
588;Luis Suárez\Luis-Suarez;uy URU;FW;es Barcelona;32;1987;4.3;0;0;0;2;8;2;1;3;2;0;0;0;5;8;62.5;5;0;4;8;50.0;4;Matches
589;Niklas Süle\Niklas-Sule;de GER;DF;de Bayern Munich;23;1995;2.0;0;0;0;2;0;0;0;2;2;0;0;0;0;0;;0;0;4;4;100.0;0;Matches
590;Aleksei Sutormin\Aleksei-Sutormin;ru RUS;MF;ru Zenit;25;1994;0.3;0;0;0;0;2;0;1;1;1;0;0;0;0;0;;0;0;1;1;100.0;0;Matches
591;Wojciech Szczęsny\Wojciech-Szczesny;pl POL;GK;it Juventus;29;1990;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
592;Dominik Szoboszlai\Dominik-Szoboszlai;hu HUN;MF;at RB Salzburg;18;2000;4.4;1;0;0;6;3;0;10;4;2;0;0;0;3;9;33.3;4;0;7;18;38.9;11;Matches
593;Adel Taarabt\Adel-Taarabt;ma MAR;MF;pt Benfica;30;1989;4.0;1;0;0;3;9;0;5;2;3;0;0;0;13;19;68.4;14;2;2;7;28.6;5;Matches
594;Dušan Tadić\Dusan-Tadic;rs SRB;FW;nl Ajax;30;1988;6.0;2;0;0;13;11;2;12;4;7;0;0;0;9;14;64.3;10;0;6;10;60.0;4;Matches
595;Nicolás Tagliafico\Nicolas-Tagliafico;ar ARG;DF;nl Ajax;26;1992;6.0;2;0;0;9;10;0;13;12;17;0;0;0;2;2;100.0;2;0;25;35;71.4;10;Matches
596;Jonathan Tah\Jonathan-Tah;de GER;DF;de Leverkusen;23;1996;5.0;1;0;0;5;2;0;2;4;7;0;0;0;0;0;;0;0;6;8;75.0;2;Matches
597;Taison\Taison;br BRA;MFFW;ua Shakhtar;31;1988;5.0;0;0;0;4;16;2;2;5;3;0;0;0;12;17;70.6;14;3;8;16;50.0;8;Matches
598;Laco Takács\Laco-Takacs;cz CZE;DF;cz Slavia Prague;23;1996;1.0;0;0;0;0;0;0;0;3;5;0;0;0;0;0;;0;0;4;6;66.7;2;Matches
599;Adrien Tameze\Adrien-Tameze;cm CMR;MF;it Atalanta;25;1994;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
600;Percy Tau\Percy-Tau;za RSA;FW;be Club Brugge;25;1994;2.7;0;0;0;8;4;5;7;2;2;0;0;0;4;4;100.0;4;0;5;8;62.5;3;Matches
601;David Tavares\David-Tavares;pt POR;MF;pt Benfica;20;1999;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0;0;0;0;0;;0;Matches
602;Tomás Tavares\Tomas-Tavares;pt POR;DF;pt Benfica;18;2001;5.0;0;0;0;3;5;0;15;5;3;0;0;0;6;15;40.0;7;0;13;21;61.9;8;Matches
603;Stanislav Tecl\Stanislav-Tecl;cz CZE;FW;cz Slavia Prague;28;1990;1.5;0;0;0;1;2;2;3;1;0;0;0;0;1;4;25.0;2;0;1;3;33.3;2;Matches
604;Marc-André ter Stegen\Marc-Andre-ter-Stegen;de GER;GK;es Barcelona;27;1992;6.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
605;Martin Terrier\Martin-Terrier;fr FRA;FWMF;fr Lyon;22;1997;2.7;0;0;0;6;6;1;3;3;3;0;0;0;7;10;70.0;9;0;9;16;56.3;7;Matches
606;Tetê\Tete;br BRA;MF;ua Shakhtar;19;2000;1.7;0;0;0;1;1;1;8;0;1;0;0;0;3;6;50.0;3;1;1;3;33.3;2;Matches
607;Kenny Tete\Kenny-Tete;nl NED;DF;fr Lyon;23;1995;1.1;0;0;0;1;4;0;3;1;1;0;0;0;3;7;42.9;4;0;3;4;75.0;1;Matches
608;Kévin Théophile-Catherine\Kevin-Theophile-Catherine;fr FRA;DF;hr Dinamo Zagreb;29;1989;4.8;3;0;0;9;3;0;6;7;10;0;1;0;6;6;100.0;6;1;10;14;71.4;4;Matches
609;Jean-Clair Todibo\Jean-Clair-Todibo;fr FRA;DF;es Barcelona;19;1999;1.0;0;0;0;1;0;0;0;6;1;0;0;0;2;2;100.0;2;0;8;8;100.0;0;Matches
610;Karl Toko Ekambi\Karl-Toko-Ekambi;cm CMR;FW;fr Lyon;26;1992;0.7;0;0;0;1;0;0;3;0;0;0;0;0;1;2;50.0;1;0;0;0;;0;Matches
611;Corentin Tolisso\Corentin-Tolisso;fr FRA;MF;de Bayern Munich;24;1994;3.4;0;0;0;2;7;1;4;5;2;0;0;0;5;9;55.6;5;0;6;7;85.7;1;Matches
612;Rafael Tolói\Rafael-Toloi;br BRA;DF;it Atalanta;28;1990;6.0;3;0;0;11;4;0;3;9;9;0;0;0;0;0;;0;0;15;31;48.4;16;Matches
613;Tomané\Tomane;pt POR;FW;rs Red Star;26;1992;2.3;0;0;0;5;4;2;1;0;0;0;0;0;0;1;0.0;0;0;0;2;0.0;2;Matches
614;Raúl de Tomás\Raul-de-Tomas;es ESP;FW;pt Benfica;24;1994;1.3;0;0;0;5;3;1;1;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
615;Fikayo Tomori\Fikayo-Tomori;eng ENG;DF;eng Chelsea;21;1997;4.0;1;0;0;2;2;0;0;9;6;0;0;0;3;3;100.0;3;0;16;19;84.2;3;Matches
616;Vasilis Torosidis\Vasilis-Torosidis;gr GRE;DF;gr Olympiacos;34;1985;1.0;1;0;0;1;2;0;2;0;0;0;0;0;1;1;100.0;1;0;0;1;0.0;1;Matches
617;Ferrán Torres\Ferran-Torres;es ESP;MF;es Valencia;19;2000;4.3;0;0;0;1;10;1;16;6;5;0;0;0;9;18;50.0;10;0;7;13;53.8;6;Matches
618;Lucas Tousart\Lucas-Tousart;fr FRA;MF;fr Lyon;22;1997;6.7;0;0;0;15;3;0;6;13;8;0;1;0;3;4;75.0;3;0;20;35;57.1;15;Matches
619;Bertrand Traoré\Bertrand-Traore;bf BFA;MFFW;fr Lyon;23;1995;2.5;0;0;0;2;2;0;18;0;1;0;0;0;9;18;50.0;13;0;2;4;50.0;2;Matches
620;Ibrahim Traoré\Ibrahim-Traore;ci CIV;MFFW;cz Slavia Prague;30;1988;1.9;0;0;0;7;3;0;0;1;2;0;0;0;0;1;0.0;0;0;1;6;16.7;5;Matches
621;Kieran Trippier\Kieran-Trippier;eng ENG;DF;es Atletico Madrid;28;1990;4.0;0;0;0;1;3;2;38;6;6;0;0;0;6;9;66.7;6;0;11;14;78.6;3;Matches
622;Kostas Tsimikas\Kostas-Tsimikas;gr GRE;DF;gr Olympiacos;23;1996;6.0;1;0;0;5;13;1;27;14;11;0;0;0;14;19;73.7;14;3;22;29;75.9;7;Matches
623;Andreas Ulmer\Andreas-Ulmer;at AUT;DF;at RB Salzburg;33;1985;6.0;0;0;0;2;2;0;23;10;6;0;0;0;5;7;71.4;5;0;16;22;72.7;6;Matches
624;Samuel Umtiti\Samuel-Umtiti;fr FRA;DF;es Barcelona;25;1993;3.0;0;0;0;2;3;0;0;1;5;0;0;0;1;1;100.0;1;0;1;4;25.0;3;Matches
625;Dayot Upamecano\Dayot-Upamecano;fr FRA;DF;de RB Leipzig;20;1998;4.3;3;0;0;5;2;0;1;13;3;0;0;0;7;8;87.5;7;0;17;17;100.0;0;Matches
626;Jere Uronen\Jere-Uronen;fi FIN;DF;be Genk;25;1994;3.0;0;0;0;1;4;0;8;7;4;0;0;0;2;3;66.7;2;0;10;11;90.9;1;Matches
627;Mathieu Valbuena\Mathieu-Valbuena;fr FRA;MF;gr Olympiacos;34;1984;1.2;0;0;0;1;3;0;6;0;1;1;0;0;1;2;50.0;2;0;1;4;25.0;3;Matches
628;Borja Valero\Borja-Valero;es ESP;MF;it Inter;34;1985;1.7;1;0;0;3;5;0;0;2;2;0;0;0;1;2;50.0;1;0;3;6;50.0;3;Matches
629;Albert Vallci\Albert-Vallci;at AUT;DF;at RB Salzburg;24;1995;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
630;Manu Vallejo\Manu-Vallejo;es ESP;FWMF;es Valencia;22;1997;0.8;1;0;0;1;2;0;0;1;0;0;0;0;2;2;100.0;2;0;2;2;100.0;0;Matches
631;Federico Valverde\Federico-Valverde;uy URU;MF;es Real Madrid;21;1998;3.8;2;0;0;6;3;0;4;5;7;0;0;0;4;6;66.7;4;0;8;23;34.8;15;Matches
632;Hans Vanaken\Hans-Vanaken;be BEL;MF;be Club Brugge;26;1992;6.0;0;0;0;6;5;2;1;7;1;0;0;0;7;7;100.0;7;0;10;27;37.0;17;Matches
633;Maarten Vandevoordt\Maarten-Vandevoordt;be BEL;GK;be Genk;17;2002;1.0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;;0;0;0;0;;0;Matches
634;Raphaël Varane\Raphael-Varane;fr FRA;DF;es Real Madrid;26;1993;7.0;1;0;0;2;1;0;0;9;8;0;0;0;2;2;100.0;2;0;10;18;55.6;8;Matches
635;Lucas Vázquez\Lucas-Vazquez;es ESP;FWMF;es Real Madrid;28;1991;1.0;0;0;0;4;5;1;6;0;1;0;0;0;3;8;37.5;3;0;0;3;0.0;3;Matches
636;Matías Vecino\Matias-Vecino;uy URU;MF;it Inter;27;1991;2.6;1;0;0;7;1;0;1;7;6;0;0;0;3;3;100.0;3;0;8;10;80.0;2;Matches
637;Joël Veltman\Joel-Veltman;nl NED;DF;nl Ajax;27;1992;4.7;3;1;1;6;7;0;1;7;11;0;2;0;0;2;0.0;0;0;10;13;76.9;3;Matches
638;Marco Verratti\Marco-Verratti;it ITA;MF;fr Paris S-G;26;1992;6.2;3;0;0;6;21;0;3;23;3;0;0;0;9;11;81.8;9;0;25;43;58.1;18;Matches
639;Jan Vertonghen\Jan-Vertonghen;be BEL;DF;eng Tottenham;32;1987;2.8;0;0;0;3;2;0;1;2;1;0;1;0;0;0;;0;0;2;5;40.0;3;Matches
640;Arturo Vidal\Arturo-Vidal;cl CHI;MFFW;es Barcelona;32;1987;3.7;3;1;1;11;3;2;3;9;1;0;0;0;1;3;33.3;1;1;12;14;85.7;2;Matches
641;Vitolo\Vitolo;es ESP;FWMF;es Atletico Madrid;29;1989;1.3;0;0;0;3;5;0;0;0;1;0;0;0;10;11;90.9;10;0;0;0;;0;Matches
642;Odisseas Vlachodimos\Odisseas-Vlachodimos;gr GRE;GK;pt Benfica;25;1994;6.0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
643;Thibault Vlietinck\Thibault-Vlietinck;be BEL;DF;be Club Brugge;21;1997;0.8;0;0;0;1;2;0;3;1;1;0;0;0;0;0;;0;0;1;2;50.0;1;Matches
644;Kevin Volland\Kevin-Volland;de GER;FW;de Leverkusen;27;1992;5.1;0;0;0;12;5;2;10;3;1;0;0;0;4;9;44.4;5;1;3;6;50.0;3;Matches
645;Ruud Vormer\Ruud-Vormer;nl NED;MF;be Club Brugge;31;1988;2.9;3;1;1;5;3;1;15;5;2;0;0;0;1;1;100.0;1;0;7;12;58.3;5;Matches
646;Stefan de Vrij\Stefan-de-Vrij;nl NED;DF;it Inter;27;1992;6.0;1;0;0;4;1;0;0;7;16;0;1;0;3;3;100.0;3;0;12;17;70.6;5;Matches
647;Šime Vrsaljko\Sime-Vrsaljko;hr CRO;DF;es Atletico Madrid;27;1992;1.0;0;0;0;1;2;0;3;3;1;0;0;0;0;0;;0;0;3;5;60.0;2;Matches
648;Aleksa Vukanović\Aleksa-Vukanovic;rs SRB;FWMF;rs Red Star;27;1992;1.9;0;0;0;0;1;1;2;1;4;0;0;0;2;4;50.0;2;0;6;12;50.0;6;Matches
649;Miloš Vulić\Milos-Vulic;rs SRB;MF;rs Red Star;22;1996;2.0;1;0;0;2;3;0;0;1;4;0;0;0;1;2;50.0;1;0;3;8;37.5;5;Matches
650;Moussa Wagué\Moussa-Wague;sn SEN;DF;es Barcelona;20;1998;1.0;0;0;0;1;0;0;1;4;1;0;0;0;2;3;66.7;2;0;4;5;80.0;1;Matches
651;Kyle Walker\Kyle-Walker;eng ENG;DF;eng Manchester City;29;1990;2.9;0;0;0;3;2;0;3;4;7;0;0;0;4;8;50.0;5;0;6;8;75.0;2;Matches
652;Kyle Walker-Peters\Kyle-Walker-Peters;eng ENG;DF;eng Tottenham;22;1997;1.0;0;0;0;2;1;0;3;0;0;0;0;0;4;7;57.1;4;0;1;3;33.3;2;Matches
653;Victor Wanyama\Victor-Wanyama;ke KEN;MF;eng Tottenham;28;1991;0.1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
654;Daniel Wass\Daniel-Wass;dk DEN;DFMF;es Valencia;30;1989;7.0;2;0;0;6;12;0;19;8;13;0;1;0;3;4;75.0;3;1;10;15;66.7;5;Matches
655;Julian Weigl\Julian-Weigl;de GER;MFDF;de Dortmund;23;1995;3.8;3;1;1;8;6;0;0;5;3;0;0;0;1;1;100.0;1;0;12;21;57.1;9;Matches
656;Mitchell Weiser\Mitchell-Weiser;de GER;DF;de Leverkusen;25;1994;3.0;1;0;0;7;5;0;7;6;6;0;0;0;4;7;57.1;5;0;11;13;84.6;2;Matches
657;Wendell\Wendell;br BRA;DF;de Leverkusen;26;1993;3.9;1;0;0;7;4;0;2;17;4;0;0;0;5;5;100.0;5;0;20;26;76.9;6;Matches
658;Timo Werner\Timo-Werner;de GER;FWMF;de RB Leipzig;23;1996;5.4;1;0;0;2;5;11;17;4;2;0;0;0;8;19;42.1;8;2;5;9;55.6;4;Matches
659;Georginio Wijnaldum\Georginio-Wijnaldum;nl NED;MF;eng Liverpool;28;1990;4.9;0;0;0;2;4;0;2;4;5;0;0;0;9;14;64.3;12;1;6;9;66.7;3;Matches
660;Willian\Willian;br BRA;FW;eng Chelsea;30;1988;5.9;0;0;0;6;14;1;42;2;0;0;0;0;23;30;76.7;24;1;9;15;60.0;6;Matches
661;Harry Winks\Harry-Winks;eng ENG;MF;eng Tottenham;23;1996;3.9;1;0;0;4;4;0;5;11;6;0;0;0;9;13;69.2;10;1;12;19;63.2;7;Matches
662;Axel Witsel\Axel-Witsel;be BEL;MF;de Dortmund;30;1989;6.0;1;0;0;10;12;0;1;8;7;0;0;0;5;8;62.5;5;0;14;22;63.6;8;Matches
663;Maximilian Wöber\Maximilian-Wober;at AUT;DF;at RB Salzburg;21;1998;6.0;0;0;0;7;0;1;0;9;18;0;0;0;2;2;100.0;2;0;11;15;73.3;4;Matches
664;Xeka\Xeka;pt POR;MFFW;fr Lille;24;1994;1.3;1;0;0;2;0;0;1;2;3;0;0;0;1;1;100.0;1;0;3;7;42.9;4;Matches
665;Erencan Yardimci\Erencan-Yardimci;tr TUR;MF;tr Galatasaray;17;2002;0.0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;;0;Matches
666;Yusuf Yazıcı\Yusuf-Yazici;tr TUR;FWMF;fr Lille;22;1997;4.1;0;0;0;6;7;1;20;8;4;0;0;0;7;12;58.3;8;0;11;21;52.4;10;Matches
667;Amin Younes\Amin-Younes;de GER;FW;it Napoli;25;1993;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;1;100.0;0;Matches
668;Abdulla Yusuf Helal\Abdulla-Yusuf-Helal;bh BHR;FW;cz Slavia Prague;26;1993;0.4;0;0;0;3;1;0;0;2;0;0;0;0;0;1;0.0;0;0;2;3;66.7;1;Matches
669;Dan-Axel Zagadou\Dan-Axel-Zagadou;fr FRA;DF;de Dortmund;20;1999;2.2;1;0;0;1;1;0;0;5;2;0;0;0;0;0;;0;0;5;8;62.5;3;Matches
670;Duván Zapata\Duvan-Zapata;co COL;FW;it Atalanta;28;1991;2.2;0;0;0;8;2;3;3;0;0;0;0;0;1;4;25.0;1;0;0;2;0.0;2;Matches
671;Jaroslav Zelený\Jaroslav-Zeleny;cz CZE;MFFW;cz Slavia Prague;26;1992;1.2;0;0;0;1;0;0;0;1;1;0;0;0;4;7;57.1;4;1;1;3;33.3;2;Matches
672;Rifat Zhemaletdinov\Rifat-Zhemaletdinov;ru RUS;MFFW;ru Loko Moscow;22;1996;4.0;0;0;0;9;8;2;6;5;2;0;1;1;6;11;54.5;6;0;8;18;44.4;10;Matches
673;Yuri Zhirkov\Yuri-Zhirkov;ru RUS;DFMF;ru Zenit;35;1983;0.8;0;0;0;0;1;0;4;2;0;0;0;0;0;2;0.0;0;0;2;3;66.7;1;Matches
674;Piotr Zieliński\Piotr-Zielinski;pl POL;MF;it Napoli;25;1994;5.0;1;0;0;1;7;0;1;4;6;0;0;0;4;14;28.6;5;1;9;11;81.8;2;Matches
675;Oleksandr Zinchenko\Oleksandr-Zinchenko;ua UKR;DFMF;eng Manchester City;22;1996;1.3;0;0;0;1;0;0;1;2;3;0;0;0;0;0;;0;0;2;5;40.0;3;Matches
676;Joshua Zirkzee\Joshua-Zirkzee;nl NED;FW;de Bayern Munich;18;2001;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0.0;1;Matches
677;Hakim Ziyech\Hakim-Ziyech;ma MAR;FWMF;nl Ajax;26;1993;5.5;0;0;0;11;2;1;35;8;2;0;0;0;17;34;50.0;18;5;13;32;40.6;19;Matches
678;Kurt Zouma\Kurt-Zouma;fr FRA;DF;eng Chelsea;24;1994;5.8;2;0;0;9;4;0;1;5;6;0;0;0;3;5;60.0;3;0;9;9;100.0;0;Matches
