Rk;Player;Nation;Pos;Squad;Age;Born;90s;Tackles-Tkl;Tackles-TklW;Tackles-Def 3rd;Tackles-Mid 3rd;Tackles-Att 3rd;Vs Dribbles-Tkl;Vs Dribbles-Att;Vs Dribbles-Tkl%;Vs Dribbles-Past;Pressures-Press;Pressures-Succ;Pressures-%;Pressures-Def 3rd;Pressures-Mid 3rd;Pressures-Att 3rd;Blocks-Blocks;Blocks-Sh;Blocks-ShSv;Blocks-Pass;Int;Tkl+Int;Clr;Err;Matches;
137;Paulo Dybala\Paulo-Dybala;ar ARG;FW;Juventus;27-322;1993;4.1;2;1;0;1;1;0;6;0.0;6;41;14;34.1;7;15;19;1;0;0;1;6;8;0;0;Matches
138;Edin Džeko\Edin-Dzeko;ba BIH;FW;Inter;35-200;1986;5.8;2;2;2;0;0;1;3;33.3;2;44;10;22.7;6;20;18;4;2;0;2;2;4;8;0;Matches
139;Tyronne Ebuehi\Tyronne-Ebuehi;ng NGA;DF;Venezia;25-291;1995;2.7;3;1;2;1;0;2;2;100.0;0;32;8;25.0;20;10;2;3;0;0;3;5;8;7;0;Matches
140;Albin Ekdal\Albin-Ekdal;se SWE;MF;Sampdoria;32-067;1989;3.2;12;7;4;6;2;6;8;75.0;2;77;18;23.4;27;36;14;8;2;0;6;6;18;3;0;Matches
141;Caleb Ekuban\Caleb-Ekuban;gh GHA;FWMF;Genoa;27-194;1994;1.6;3;3;0;2;1;0;0;;0;24;9;37.5;2;14;8;2;0;0;2;1;4;0;0;Matches
142;Elif Elmas\Elif-Elmas;mk MKD;MFFW;Napoli;22-009;1999;3.6;7;4;2;2;3;5;10;50.0;5;75;19;25.3;6;43;26;6;1;0;5;4;11;4;0;Matches
143;Martin Erlic\Martin-Erlic;hr CRO;DF;Spezia;23-252;1998;2.2;0;0;0;0;0;0;0;;0;22;5;22.7;12;9;1;6;4;0;2;7;7;13;0;Matches
144;Gonzalo Escalante\Gonzalo-Escalante;ar ARG;MF;Lazio;28-190;1993;0.1;1;0;1;0;0;1;1;100.0;0;3;0;0.0;3;0;0;2;1;0;1;0;1;1;0;Matches
145;Davide Faraoni\Davide-Faraoni;it ITA;DF;Hellas Verona;29-343;1991;4.6;12;6;9;2;1;5;12;41.7;7;58;20;34.5;31;19;8;8;1;0;7;2;14;9;0;Matches
146;Mohamed Fares\Mohamed-Fares;dz ALG;FWDF;Genoa;25-230;1996;3.2;4;1;2;2;0;1;3;33.3;2;43;10;23.3;16;16;11;7;1;0;6;8;12;2;0;Matches
147;Diego Farias\Diego-Farias;br BRA;FWMF;Cagliari;31-146;1990;0.5;0;0;0;0;0;0;1;0.0;1;5;1;20.0;0;3;2;0;0;0;0;0;0;0;0;Matches
